# ICODE=1735356928, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0681166 -----------------
#dely    BF
0.050 -0.0374 -0.0003
0.150  0.0020  0.0000
0.250 -0.0164 -0.0001
0.350  0.0238  0.0002
0.450  0.0305  0.0002
0.550  0.0476  0.0004
0.650  0.0675  0.0006
0.750  0.0813  0.0008
0.850  0.0710  0.0008
0.950  0.0790  0.0009
1.050  0.0882  0.0012
1.150  0.0698  0.0010
1.250  0.0651  0.0011
1.350  0.0405  0.0008
1.450  0.0263  0.0006
1.550  0.0223  0.0006
1.650  0.0142  0.0005
1.750  0.0059  0.0004
