-0.000775016 -0.0224364 -0.0112718 -0.00221206 0.0088567 -0.00442142 -0.00266076 0.00308814 -0.000504733 -0.0049121 -0.000352063 0.000748937 -4.16142e-05 
-0.010014 0.0959807 -0.0159567 -0.0015652 0.0186439 -0.00618106 0.0100237 -0.00651672 -0.00288614 0.00228549 -0.00118601 -0.00079994 0.000500778 
-0.0727518 0.253869 0.00359413 0.0500175 0.0573151 -0.0369936 -0.0280318 0.0141666 -0.00882794 0.000596357 -0.00168669 0.00815164 0.000450881 
-0.00257133 0.0503481 -0.00219008 -0.00315531 -0.000779263 -0.00360191 0.00228073 0.00013417 -0.00149224 0.000406737 -8.06397e-05 -0.000664378 5.99095e-05 
-0.00216586 0.0455535 0.00412826 0.00432512 -0.00629429 -0.00330944 0.00100211 -0.000592873 -0.000235719 0.00145001 0.000858263 -0.000397771 6.13039e-05 
-0.0010025 -0.00310997 -0.0152867 0.0049491 -0.0263517 0.000297948 0.00418458 -0.00295001 -0.00306665 0.00210203 -0.000151555 -0.000310877 9.78565e-06 
-0.00238995 -0.0479288 5.55763e-05 -0.00441305 0.00594595 0.00203682 -0.0044945 0.00102639 -0.00283707 0.00140316 0.0011657 -0.00106939 0.000168957 
-0.0230772 0.150258 -0.01147 -0.00515861 0.00483616 -0.0148963 0.00895535 -0.000619332 -0.00254862 -0.00178117 -0.00239295 0.000675916 1.1391e-05 
-0.017334 -0.120219 0.0203251 -0.00550656 -0.0366464 -0.0102708 -0.0239306 0.00911886 -0.0114876 0.00833646 -0.0113944 0.00147016 -0.000417737 
-0.0011558 0.0286525 0.00965132 0.00512446 9.3909e-05 -0.00874693 -0.0101019 0.00259345 -0.00230131 -0.00344076 0.000486366 0.00356944 -0.000131962 
-0.00396021 0.0390007 0.0210462 0.03024 0.0090332 0.00246764 -0.0281251 0.0102894 0.00408435 -0.0088011 0.00127458 -0.0010514 0.000553056 
-0.0306352 -0.17331 -0.0138273 -0.00694426 0.00850363 0.0149163 -0.00144574 -0.00587877 0.00204977 -0.00120597 -0.00198009 0.00419566 0.00094549 
-0.0011627 -0.00369759 -0.000682942 -0.00228271 0.0316297 -0.0101569 -0.00372076 0.00224777 0.00209628 -0.00378661 0.00123682 0.000609543 -0.000465997 
-0.010487 0.0770337 -0.00680867 0.0589214 -0.00721502 0.00392088 -0.0234716 -0.0168986 0.00142245 0.00941936 0.00600509 -0.0019673 -0.000364741 
-0.00103925 -0.0274623 -0.00440915 0.00450531 0.0104632 0.0101882 -0.00375186 -0.00187874 -0.00239878 0.00287325 -0.000646121 -0.000121908 0.000105886 
-0.0336877 -0.163536 0.0566871 -0.0107051 0.0557015 -0.00122467 -0.0207157 0.00446278 0.0074679 -0.00160312 0.00173954 0.00106477 0.00015787 
-0.00744476 0.0254577 0.0163396 0.0102197 -0.0752817 -0.023524 0.00617952 0.0074876 0.00891354 -0.00510121 -0.000285539 -0.00203052 -0.000767096 
-0.0103761 0.0197509 -0.0234643 -0.0238528 0.0872271 0.00176587 0.0259617 -0.00461534 0.0193735 -0.0126274 -0.0044343 -0.00221489 0.000317534 
-1.64621 1.25 -0.00436526 0.00335286 -0.13738 0.0795506 0.226647 -0.0441158 0.0648339 0.0273367 -0.0128465 -0.00608204 -0.00326668 
-0.0138438 -0.00682252 -0.103739 -0.00834125 -0.0185804 0.0160655 0.0362053 -0.0313649 0.00730322 -0.00158586 0.00308805 0.00114309 0.00108335 
-0.0353832 0.182042 0.0164125 -0.0167195 0.019476 -0.0280168 0.0214114 0.00788427 0.000857739 -0.00221493 -0.000566952 -0.00191496 0.000568307 
-0.000540694 0.00845595 -0.0204332 0.00102379 0.00168054 0.00195768 0.00501486 1.3078e-06 -0.00277955 0.00174911 0.00275655 0.000325788 -0.000575035 
