# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0481725 -----------------
#dely    BF
0.050 -0.1209 -0.0010
0.150 -0.1039 -0.0008
0.250 -0.1019 -0.0009
0.350 -0.0783 -0.0007
0.450 -0.0596 -0.0006
0.550 -0.0657 -0.0006
0.650 -0.0383 -0.0004
0.750 -0.0308 -0.0003
0.850  0.0010  0.0000
0.950 -0.0065 -0.0001
1.050  0.0270  0.0004
1.150  0.0185  0.0003
1.250  0.0168  0.0003
1.350  0.0141  0.0003
1.450  0.0219  0.0005
1.550  0.0131  0.0004
1.650  0.0059  0.0002
1.750  0.0061  0.0004
