# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0633215 -----------------
#dely    BF
0.050 -0.0718 -0.0007
0.150 -0.0915 -0.0009
0.250 -0.0748 -0.0008
0.350 -0.0740 -0.0008
0.450 -0.0303 -0.0003
0.550 -0.0489 -0.0006
0.650 -0.0423 -0.0005
0.750 -0.0341 -0.0005
0.850 -0.0477 -0.0007
0.950 -0.0243 -0.0004
1.050 -0.0281 -0.0005
1.150 -0.0171 -0.0003
1.250 -0.0089 -0.0002
1.350 -0.0181 -0.0005
1.450 -0.0094 -0.0003
1.550 -0.0070 -0.0003
1.650 -0.0047 -0.0003
1.750 -0.0002 -0.0000
