# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0637591 -----------------
#dely    BF
0.050 -0.0644 -0.0005
0.150 -0.0779 -0.0006
0.250 -0.0639 -0.0005
0.350 -0.0640 -0.0006
0.450 -0.0395 -0.0004
0.550 -0.0509 -0.0005
0.650 -0.0453 -0.0005
0.750 -0.0434 -0.0005
0.850 -0.0460 -0.0006
0.950 -0.0309 -0.0004
1.050 -0.0301 -0.0004
1.150 -0.0267 -0.0004
1.250 -0.0087 -0.0002
1.350 -0.0141 -0.0003
1.450 -0.0085 -0.0002
1.550 -0.0131 -0.0004
1.650 -0.0067 -0.0002
1.750 -0.0035 -0.0002
