Bpipi_ybin1  0.29400  0.03529
Bpipi_ybin2  0.27160  0.03261
Bpipi_ybin3  0.24400  0.02930
Bpipi_ybin4  0.21810  0.02619
Bpipi_ybin5  0.18980  0.02280
Bpipi_ybin6  0.16120  0.01937
Bpipi_ybin7  0.13230  0.01591
Bpipi_ybin8  0.10660  0.01283
Bpipi_ybin9  0.08240  0.00994
Bpipi_ybin10  0.06150  0.00745
Bpipi_ybin11  0.04410  0.00539
Bpipi_ybin12  0.02980  0.00371
Bpipi_ybin13  0.01900  0.00249
Bpipi_ybin14  0.01110  0.00167
Bpipi_ybin15  0.00530  0.00119
Bpipi_ybin16  0.00140  0.00101
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.08680  0.01046
BKK_ybin2  0.07850  0.00947
BKK_ybin3  0.06910  0.00835
BKK_ybin4  0.06200  0.00751
BKK_ybin5  0.05310  0.00645
BKK_ybin6  0.04420  0.00540
BKK_ybin7  0.03550  0.00438
BKK_ybin8  0.02830  0.00354
BKK_ybin9  0.02110  0.00272
BKK_ybin10  0.01480  0.00204
BKK_ybin11  0.00890  0.00146
BKK_ybin12  0.00550  0.00120
BKK_ybin13  0.00260  0.00105
BKK_ybin14  0.00100  0.00101
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02780  0.00348
BpK_ybin2  0.02560  0.00323
BpK_ybin3  0.01930  0.00252
BpK_ybin4  0.01280  0.00183
BpK_ybin5  0.00930  0.00150
BpK_ybin6  0.00550  0.00120
BpK_ybin7  0.00270  0.00105
BpK_ybin8  0.00070  0.00100
BpK_ybin9 -0.00100  0.00101
BpK_ybin10 -0.00080  0.00100
BpK_ybin11 -0.00120  0.00101
BpK_ybin12 -0.00090  0.00101
BpK_ybin13 -0.00020  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.09550  0.01150
Bppbar_ybin2  0.09520  0.01147
Bppbar_ybin3  0.08790  0.01060
Bppbar_ybin4  0.07950  0.00959
Bppbar_ybin5  0.06810  0.00823
Bppbar_ybin6  0.05940  0.00720
Bppbar_ybin7  0.04420  0.00540
Bppbar_ybin8  0.03110  0.00386
Bppbar_ybin9  0.02630  0.00331
Bppbar_ybin10  0.01730  0.00230
Bppbar_ybin11  0.01250  0.00180
Bppbar_ybin12  0.00580  0.00122
Bppbar_ybin13  0.00130  0.00101
Bppbar_ybin14  0.00100  0.00101
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 460.695 27.6417
meanpt_kaon 728.48 43.7088
meanpt_proton 1120.34 67.2204
