# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.269632 -----------------
#dely    BF
0.050  0.4588  0.0033
0.150  0.3972  0.0030
0.250  0.3427  0.0027
0.350  0.3117  0.0025
0.450  0.2756  0.0024
0.550  0.2490  0.0023
0.650  0.1626  0.0016
0.750  0.1412  0.0015
0.850  0.1177  0.0013
0.950  0.0860  0.0011
1.050  0.0613  0.0008
1.150  0.0469  0.0007
1.250  0.0204  0.0004
1.350  0.0118  0.0002
1.450  0.0076  0.0002
1.550  0.0053  0.0002
1.650  0.0007  0.0000
1.750 -0.0001 -0.0000
