'x1','x2'
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.02464,9.30048
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
5.04714,9.41918
4.85072,7.28606
4.85072,7.28606
4.76596,6.69272
4.76596,6.69272
4.76596,6.69272
4.78293,6.41433
4.78293,6.41433
4.78293,6.41433
4.78293,6.41433
4.78293,6.41433
4.78293,6.41433
5.02414,6.11634
5.02414,6.11634
5.02414,6.11634
5.02414,6.11634
5.02414,6.11634
5.02414,6.11634
5.02414,6.11634
5.02414,6.11634
4.34266,7.08782
4.3954,7.09243
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
3.9531,6.83172
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.28612,7.02067
4.8746,7.64369
4.8746,7.64369
4.8746,7.64369
4.82444,6.99306
4.82444,6.99306
4.85058,6.39467
4.85058,6.39467
4.85058,6.39467
4.85058,6.39467
4.85058,6.39467
4.71039,6.65332
4.71039,6.65332
4.52009,6.8191
4.52009,6.8191
4.52009,6.8191
4.70913,7.27209
4.70913,7.27209
4.70913,7.27209
4.70913,7.27209
4.3484,7.23751
4.3484,7.23751
4.3484,7.23751
4.88516,8.27028
4.88516,8.27028
4.88516,8.27028
4.88516,8.27028
4.88516,8.27028
4.88516,8.27028
5.01051,9.3743
5.01051,9.3743
5.01051,9.3743
5.01051,9.3743
5.01051,9.3743
5.01051,9.3743
5.01051,9.3743
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.98291,8.30203
4.64623,7.31459
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.74461,7.12384
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.55223,7.17253
4.87939,6.31656
4.87939,6.31656
4.87939,6.31656
4.87939,6.31656
3.81264,6.71614
3.81264,6.71614
3.81264,6.71614
3.81264,6.71614
3.81264,6.71614
3.81264,6.71614
3.81264,6.71614
3.81264,6.71614
4.46059,6.97488
4.46059,6.97488
4.16542,6.88097
4.16542,6.88097
5.05094,6.34083
5.05094,6.34083
5.05094,6.34083
5.05094,6.34083
5.11065,5.22543
5.26472,7.28001
5.26472,7.28001
4.77716,6.86739
4.81226,7.1921
4.81226,7.1921
4.81226,7.1921
5.00333,8.14732
5.00333,8.14732
5.00333,8.14732
4.97097,8.18135
4.97097,8.18135
4.97097,8.18135
4.97097,8.18135
4.97097,8.18135
4.97097,8.18135
4.97097,8.18135
4.97097,8.18135
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.99665,7.99411
4.89956,6.88295
4.89956,6.88295
4.89956,6.88295
4.89956,6.88295
4.89956,6.88295
4.89956,6.88295
4.89956,6.88295
4.89956,6.88295
5.04478,7.18025
5.04478,7.18025
5.04478,7.18025
5.04478,7.18025
5.04478,7.18025
5.04478,7.18025
5.04478,7.18025
5.04478,7.18025
4.89884,7.16421
4.89884,7.16421
4.89884,7.16421
4.89884,7.16421
4.89884,7.16421
4.89884,7.16421
4.89884,7.16421
4.87003,6.59252
4.53213,7.03459
4.8166,6.15649
4.8166,6.15649
4.8166,6.15649
4.33844,7.08705
4.33844,7.08705
4.33844,7.08705
4.77041,6.16159
4.77041,6.16159
4.77041,6.16159
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.46447,6.78077
4.68377,7.23435
4.68377,7.23435
4.68377,7.23435
4.68377,7.23435
4.68377,7.23435
4.4119,7.28049
4.09983,6.61785
4.86977,6.00237
4.86977,6.00237
4.86977,6.00237
4.86977,6.00237
4.86977,6.00237
4.86977,6.00237
4.8254,6.84753
4.8254,6.84753
4.8254,6.84753
4.8254,6.84753
1.93874,6.27765
1.93874,6.27765
1.93874,6.27765
1.98688,7.08846
1.98688,7.08846
1.98688,7.08846
1.98688,7.08846
1.98688,7.08846
1.98688,7.08846
1.98688,7.08846
2.35094,6.42781
2.35094,6.42781
2.35094,6.42781
2.35094,6.42781
2.35094,6.42781
1.80989,7.36068
1.80989,7.36068
1.80989,7.36068
1.80989,7.36068
1.80989,7.36068
2.15668,6.76957
2.15668,6.76957
2.15668,6.76957
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.85171,6.6108
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.98886,6.04765
1.85322,6.74293
1.85322,6.74293
1.85322,6.74293
1.85322,6.74293
1.85322,6.74293
1.85322,6.74293
1.85322,6.74293
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
1.8775,6.25628
3.6403,6.70014
3.6403,6.70014
3.6403,6.70014
3.6403,6.70014
3.41808,6.75714
3.41808,6.75714
3.41808,6.75714
4.12527,6.77514
4.12527,6.77514
4.67814,6.42849
4.67814,6.42849
4.60007,6.43968
4.60007,6.43968
4.60007,6.43968
4.60007,6.43968
4.60007,6.43968
4.79264,6.64999
4.48559,6.94874
4.43087,7.30156
4.43087,7.30156
4.43087,7.30156
4.43087,7.30156
4.85986,7.99579
4.85986,7.99579
4.88153,7.72735
4.88153,7.72735
4.88153,7.72735
4.88153,7.72735
4.88153,7.72735
4.88153,7.72735
4.88153,7.72735
4.88153,7.72735
4.86577,7.18713
4.86577,7.18713
4.86577,7.18713
4.86577,7.18713
4.86577,7.18713
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.71036,6.86697
4.88684,7.08323
4.88684,7.08323
4.1304,6.86095
4.1304,6.86095
4.1304,6.86095
4.1304,6.86095
4.1304,6.86095
4.1304,6.86095
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.41285,6.73201
4.69687,7.10349
4.69687,7.10349
4.69687,7.10349
4.69687,7.10349
4.69687,7.10349
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.91794,7.93346
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.9769,8.87849
4.57411,6.77785
4.57411,6.77785
4.57411,6.77785
4.57411,6.77785
4.57411,6.77785
4.57411,6.77785
4.57411,6.77785
4.81339,7.42549
4.81339,7.42549
4.81339,7.42549
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
5.17604,9.80857
4.98286,8.70206
4.98286,8.70206
4.98286,8.70206
4.98286,8.70206
4.98286,8.70206
4.98286,8.70206
4.98286,8.70206
5.02506,7.78809
5.02506,7.78809
5.02506,7.78809
4.90306,8.61271
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.97778,8.15285
4.82855,7.73167
4.82855,7.73167
4.82855,7.73167
4.96029,7.79098
4.96202,6.94066
4.96202,6.94066
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.97299,6.8906
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.25742,7.1223
4.51791,6.62308
4.51791,6.62308
4.51791,6.62308
4.51791,6.62308
4.96426,7.40341
4.96426,7.40341
4.96426,7.40341
4.88395,6.42012
4.88395,6.42012
4.88395,6.42012
4.88395,6.42012
5.02405,4.90581
5.02405,4.90581
4.99739,6.80501
4.99739,6.80501
4.99739,6.80501
4.99739,6.80501
4.99739,6.80501
4.99739,6.80501
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.97089,6.03238
4.62834,6.69905
4.62834,6.69905
4.62834,6.69905
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.94026,7.65041
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.37952,6.83434
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.98616,7.73108
4.5972,7.00649
4.5972,7.00649
4.5972,7.00649
4.5972,7.00649
4.42042,7.08308
4.53604,7.1254
5.12836,6.84635
5.12836,6.84635
5.12836,6.84635
5.12836,6.84635
5.12836,6.84635
5.12836,6.84635
5.12836,6.84635
5.12836,6.84635
4.4469,6.88424
4.4469,6.88424
4.4469,6.88424
4.4469,6.88424
4.4469,6.88424
4.4469,6.88424
4.4469,6.88424
4.90497,7.63784
4.90497,7.63784
4.90497,7.63784
4.90497,7.63784
4.94316,7.32013
4.94316,7.32013
4.94316,7.32013
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.01818,5.07484
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
5.0448,2.936
4.92739,3.67936
4.92739,3.67936
4.96047,6.47992
4.96047,6.47992
4.83364,6.93977
4.83364,6.93977
4.95297,6.07576
4.95297,6.07576
4.95297,6.07576
4.95297,6.07576
4.73675,7.61244
4.73675,7.61244
4.73675,7.61244
3.0389,6.68957
3.0389,6.68957
3.0389,6.68957
2.50085,6.91683
2.50085,6.91683
2.50085,6.91683
2.50085,6.91683
2.50085,6.91683
4.29699,6.42971
4.42605,6.36806
4.42605,6.36806
4.42605,6.36806
4.42605,6.36806
4.26653,6.74396
4.26653,6.74396
4.26653,6.74396
4.26653,6.74396
4.26653,6.74396
4.26653,6.74396
4.26653,6.74396
4.26653,6.74396
5.00807,8.03479
5.00807,8.03479
5.00807,8.03479
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
4.81314,7.4673
5.00766,7.75012
5.00766,7.75012
4.38412,6.41394
4.38412,6.41394
4.38412,6.41394
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.56015,6.7231
3.89221,6.79656
5.23052,7.01524
5.23052,7.01524
5.23052,7.01524
5.23052,7.01524
4.8755,7.00365
4.8755,7.00365
5.2754,7.15121
5.2754,7.15121
4.47354,7.37073
4.69931,6.98511
4.69931,6.98511
4.69931,6.98511
4.69931,6.98511
4.69931,6.98511
5.0018,7.30853
5.0018,7.30853
5.0018,7.30853
4.3344,6.52949
4.29671,6.75922
4.37306,6.66565
4.37306,6.66565
4.37306,6.66565
4.37306,6.66565
4.37306,6.66565
4.37306,6.66565
4.67943,7.4417
4.62174,7.29203
4.62174,7.29203
4.62174,7.29203
4.62174,7.29203
4.62174,7.29203
4.62174,7.29203
4.62174,7.29203
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.28759,7.13709
2.22056,7.14406
2.22056,7.14406
2.22056,7.14406
2.22056,7.14406
2.22056,7.14406
2.22056,7.14406
2.22056,7.14406
1.98467,6.50315
1.98467,6.50315
1.98467,6.50315
2.15547,7.19646
2.15547,7.19646
3.62231,7.00325
4.94861,6.58481
4.94861,6.58481
4.94861,6.58481
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
5.00879,6.38779
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.74718,6.28171
4.82841,7.77675
4.82841,7.77675
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
4.70304,6.68106
3.91662,6.48919
3.91662,6.48919
3.91662,6.48919
3.91662,6.48919
3.91662,6.48919
3.91662,6.48919
3.91662,6.48919
3.44079,6.90139
3.44079,6.90139
3.44079,6.90139
2.82064,7.04404
2.29411,6.52131
2.29411,6.52131
2.29411,6.52131
2.29411,6.52131
2.29411,6.52131
2.3795,6.54031
2.3795,6.54031
2.3795,6.54031
2.07772,7.44749
2.07772,7.44749
2.07772,7.44749
2.07772,7.44749
2.07772,7.44749
2.07772,7.44749
2.04383,7.71935
2.24741,7.33401
2.24741,7.33401
2.24741,7.33401
2.24741,7.33401
2.24741,7.33401
2.24741,7.33401
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
1.76485,7.16178
2.07484,5.91245
2.07484,5.91245
2.07484,5.91245
2.07484,5.91245
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.92068,6.14389
1.81747,6.34376
1.81747,6.34376
1.81747,6.34376
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.32932,6.67546
2.49813,6.94002
2.49813,6.94002
1.74739,6.4736
1.74739,6.4736
1.74739,6.4736
1.74739,6.4736
1.74739,6.4736
1.74739,6.4736
2.11416,6.75851
2.32701,7.19566
2.32701,7.19566
2.32701,7.19566
1.89011,6.93023
1.89011,6.93023
1.89011,6.93023
2.58018,6.79356
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.00411,7.73939
2.0479,6.89919
2.0479,6.89919
2.0479,6.89919
1.93409,6.77546
2.02723,6.76473
2.02025,8.30574
2.02025,8.30574
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.03932,8.73754
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
2.02127,8.1093
