# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.327308 -----------------
#dely    BF
0.050  0.4977  0.0035
0.150  0.4805  0.0035
0.250  0.4225  0.0032
0.350  0.3826  0.0030
0.450  0.3297  0.0028
0.550  0.2981  0.0026
0.650  0.2347  0.0022
0.750  0.1866  0.0019
0.850  0.1528  0.0017
0.950  0.0940  0.0011
1.050  0.0770  0.0010
1.150  0.0519  0.0008
1.250  0.0342  0.0006
1.350  0.0223  0.0004
1.450  0.0088  0.0002
1.550  0.0003  0.0000
1.650 -0.0009 -0.0000
1.750  0.0002  0.0000
