# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0440375 -----------------
#dely    BF
0.050 -0.0294 -0.0052
0.150 -0.0476 -0.0083
0.250 -0.0389 -0.0064
0.350 -0.0504 -0.0103
0.450 -0.0653 -0.0133
0.550 -0.0623 -0.0151
0.650 -0.0290 -0.0073
0.750 -0.0533 -0.0129
0.850 -0.0119 -0.0045
0.950  0.0036  0.0016
1.050 -0.0261 -0.0130
1.150 -0.0176 -0.0088
1.250 -0.0035 -0.0035
1.350 -0.0089 -0.0089
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
