# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.339174 -----------------
#dely    BF
0.050  0.5584  0.0050
0.150  0.6310  0.0058
0.250  0.5215  0.0050
0.350  0.4088  0.0041
0.450  0.3635  0.0039
0.550  0.3013  0.0034
0.650  0.2129  0.0026
0.750  0.1681  0.0022
0.850  0.1089  0.0016
0.950  0.0761  0.0012
1.050  0.0413  0.0007
1.150  0.0131  0.0003
1.250 -0.0009 -0.0000
1.350  0.0006  0.0000
1.450 -0.0031 -0.0001
1.550 -0.0042 -0.0002
1.650 -0.0047 -0.0003
1.750 -0.0006 -0.0001
