# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0786632 -----------------
#dely    BF
0.050 -0.1458 -0.0013
0.150 -0.1347 -0.0012
0.250 -0.1124 -0.0011
0.350 -0.0941 -0.0009
0.450 -0.0894 -0.0009
0.550 -0.0781 -0.0009
0.650 -0.0472 -0.0006
0.750 -0.0328 -0.0004
0.850 -0.0319 -0.0004
0.950 -0.0231 -0.0004
1.050 -0.0068 -0.0001
1.150 -0.0035 -0.0001
1.250 -0.0010 -0.0000
1.350  0.0034  0.0001
1.450  0.0048  0.0002
1.550  0.0040  0.0002
1.650  0.0017  0.0001
1.750  0.0003  0.0001
