# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0921405 -----------------
#dely    BF
0.050 -0.1466 -0.0011
0.150 -0.1399 -0.0011
0.250 -0.1171 -0.0009
0.350 -0.1133 -0.0009
0.450 -0.0933 -0.0008
0.550 -0.0981 -0.0009
0.650 -0.0679 -0.0007
0.750 -0.0462 -0.0005
0.850 -0.0325 -0.0004
0.950 -0.0434 -0.0005
1.050 -0.0163 -0.0002
1.150 -0.0134 -0.0002
1.250 -0.0033 -0.0001
1.350 -0.0049 -0.0001
1.450  0.0058  0.0001
1.550  0.0019  0.0001
1.650  0.0062  0.0002
1.750  0.0010  0.0001
