# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0223228 -----------------
#dely    BF
0.050 -0.0143 -0.0013
0.150 -0.0498 -0.0045
0.250 -0.0287 -0.0029
0.350 -0.0229 -0.0024
0.450 -0.0284 -0.0031
0.550 -0.0195 -0.0024
0.650 -0.0316 -0.0043
0.750 -0.0036 -0.0006
0.850 -0.0024 -0.0004
0.950 -0.0180 -0.0035
1.050 -0.0109 -0.0030
1.150 -0.0004 -0.0001
1.250  0.0040  0.0013
1.350  0.0033  0.0016
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
