# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0025676 -----------------
#dely    BF
0.050 -0.0365 -0.0019
0.150 -0.0357 -0.0018
0.250 -0.0236 -0.0013
0.350 -0.0229 -0.0013
0.450 -0.0103 -0.0006
0.550  0.0023  0.0002
0.650  0.0078  0.0005
0.750  0.0137  0.0011
0.850  0.0201  0.0018
0.950  0.0145  0.0015
1.050  0.0099  0.0012
1.150  0.0224  0.0027
1.250  0.0065  0.0011
1.350  0.0048  0.0012
1.450  0.0011  0.0005
1.550  0.0003  0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
