# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0833961 -----------------
#dely    BF
0.050  0.1342  0.0066
0.150  0.1290  0.0068
0.250  0.1339  0.0072
0.350  0.0966  0.0058
0.450  0.0960  0.0061
0.550  0.0863  0.0057
0.650  0.0563  0.0040
0.750  0.0515  0.0039
0.850  0.0198  0.0018
0.950  0.0220  0.0024
1.050  0.0078  0.0009
1.150  0.0053  0.0008
1.250  0.0005  0.0001
1.350 -0.0024 -0.0006
1.450 -0.0022 -0.0007
1.550 -0.0006 -0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
