# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0793589 -----------------
#dely    BF
0.050 -0.0717 -0.0007
0.150 -0.0777 -0.0007
0.250 -0.0707 -0.0007
0.350 -0.0556 -0.0006
0.450 -0.0701 -0.0008
0.550 -0.0541 -0.0006
0.650 -0.0720 -0.0009
0.750 -0.0567 -0.0008
0.850 -0.0563 -0.0008
0.950 -0.0484 -0.0008
1.050 -0.0459 -0.0008
1.150 -0.0356 -0.0007
1.250 -0.0327 -0.0008
1.350 -0.0199 -0.0006
1.450 -0.0137 -0.0005
1.550 -0.0105 -0.0004
1.650 -0.0022 -0.0001
1.750 -0.0000 -0.0000
