# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0249785 -----------------
#dely    BF
0.050  0.0144  0.0001
0.150  0.0359  0.0003
0.250  0.0281  0.0002
0.350  0.0298  0.0003
0.450  0.0165  0.0002
0.550  0.0194  0.0002
0.650  0.0147  0.0002
0.750  0.0177  0.0002
0.850  0.0127  0.0002
0.950  0.0227  0.0003
1.050 -0.0002 -0.0000
1.150  0.0085  0.0001
1.250  0.0020  0.0000
1.350  0.0143  0.0003
1.450  0.0053  0.0001
1.550  0.0028  0.0001
1.650  0.0025  0.0001
1.750  0.0027  0.0002
