# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0249305 -----------------
#dely    BF
0.050 -0.0560 -0.0049
0.150 -0.0528 -0.0047
0.250 -0.0353 -0.0036
0.350 -0.0264 -0.0029
0.450 -0.0179 -0.0019
0.550 -0.0144 -0.0016
0.650 -0.0135 -0.0017
0.750 -0.0175 -0.0027
0.850 -0.0168 -0.0031
0.950  0.0045  0.0010
1.050  0.0014  0.0003
1.150 -0.0009 -0.0003
1.250 -0.0041 -0.0013
1.350  0.0009  0.0006
1.450 -0.0003 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
