'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_uu_g4','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_ud_g4','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_us_g4','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3','InvCoshPar_ss_g4'
1.15351,0.429915,0.854281,-0.346297,0.119236,-0.0411686,1.2066,0.0614587,-0.547853,0.173115,-0.0725948,-0.00259869,1.5705,-0.190279,-0.561427,-0.319255,-0.0681014,0.0272209,1.34583,0.237244,0.638047,-0.207691,0.0334417,0.0229395
1.273,0.42049,0.932141,-0.29765,0.111721,-0.0295809,1.50084,0.279687,-0.812713,0.161236,-0.0743169,0.00116674,1.29416,-0.412021,-0.463019,-0.134527,-0.0181368,0.0401914,1.36761,0.296704,0.735432,-0.0594141,-0.000736204,0.0140561
1.273,0.42049,0.932141,-0.29765,0.111721,-0.0295809,1.50084,0.279687,-0.812713,0.161236,-0.0743169,0.00116674,1.29416,-0.412021,-0.463019,-0.134527,-0.0181368,0.0401914,1.36761,0.296704,0.735432,-0.0594141,-0.000736204,0.0140561
1.06974,0.726953,0.662447,-0.301835,0.147146,-0.0291303,1.49238,0.172063,-0.461845,0.143448,-0.0856031,0.00485361,1.33683,-0.587641,-0.594324,0.0191454,-0.0572133,0.0322149,1.45558,-0.0802607,0.781636,-0.263072,0.0399152,0.0156174
1.13404,0.491071,0.863994,-0.275325,0.112141,-0.0178183,1.55718,-0.013029,-0.306669,0.0719404,-0.117236,-0.00164446,1.2128,-0.527811,-0.804445,-0.0618064,-0.00473973,0.0379816,1.13941,-0.303068,0.707962,-0.182179,0.0293725,0.0240364
1.13404,0.491071,0.863994,-0.275325,0.112141,-0.0178183,1.55718,-0.013029,-0.306669,0.0719404,-0.117236,-0.00164446,1.2128,-0.527811,-0.804445,-0.0618064,-0.00473973,0.0379816,1.13941,-0.303068,0.707962,-0.182179,0.0293725,0.0240364
1.13404,0.491071,0.863994,-0.275325,0.112141,-0.0178183,1.55718,-0.013029,-0.306669,0.0719404,-0.117236,-0.00164446,1.2128,-0.527811,-0.804445,-0.0618064,-0.00473973,0.0379816,1.13941,-0.303068,0.707962,-0.182179,0.0293725,0.0240364
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.961997,0.32454,0.583586,-0.216082,0.136618,-0.0104941,1.30615,0.482729,-0.669315,0.154538,-0.0957585,-0.00256845,1.19144,-0.580665,-0.758387,-0.0937874,-0.0190753,0.025791,1.13276,-0.134036,0.861737,-0.1878,0.0451495,0.033089
0.997342,0.429042,0.692041,-0.299435,0.119634,-0.0101105,1.1452,0.344883,-0.507967,0.128237,-0.115606,0.00444016,1.13416,-0.56479,-0.912285,0.00442934,-0.0390592,0.0238472,1.36209,0.0893905,0.776993,-0.30026,0.0917461,0.031779
0.997342,0.429042,0.692041,-0.299435,0.119634,-0.0101105,1.1452,0.344883,-0.507967,0.128237,-0.115606,0.00444016,1.13416,-0.56479,-0.912285,0.00442934,-0.0390592,0.0238472,1.36209,0.0893905,0.776993,-0.30026,0.0917461,0.031779
0.878264,0.625743,0.998033,-0.247634,0.133116,-0.0102468,1.11921,0.00234864,-0.299961,0.0613282,-0.150466,0.00615335,1.14609,-0.400545,-0.907429,-0.0442356,-0.0841321,0.0171892,1.32478,0.113605,0.334916,-0.325525,0.10231,0.0254001
0.878264,0.625743,0.998033,-0.247634,0.133116,-0.0102468,1.11921,0.00234864,-0.299961,0.0613282,-0.150466,0.00615335,1.14609,-0.400545,-0.907429,-0.0442356,-0.0841321,0.0171892,1.32478,0.113605,0.334916,-0.325525,0.10231,0.0254001
0.878264,0.625743,0.998033,-0.247634,0.133116,-0.0102468,1.11921,0.00234864,-0.299961,0.0613282,-0.150466,0.00615335,1.14609,-0.400545,-0.907429,-0.0442356,-0.0841321,0.0171892,1.32478,0.113605,0.334916,-0.325525,0.10231,0.0254001
0.878264,0.625743,0.998033,-0.247634,0.133116,-0.0102468,1.11921,0.00234864,-0.299961,0.0613282,-0.150466,0.00615335,1.14609,-0.400545,-0.907429,-0.0442356,-0.0841321,0.0171892,1.32478,0.113605,0.334916,-0.325525,0.10231,0.0254001
0.940884,0.865288,0.997028,-0.212096,0.112419,-0.017314,1.21046,-0.0319698,-0.100611,-0.101966,-0.15021,-0.00553626,1.28607,-0.251254,-0.871639,0.0788735,-0.0552139,0.0300761,1.27616,-0.0459324,0.152577,-0.310109,0.0374296,0.0242643
0.940884,0.865288,0.997028,-0.212096,0.112419,-0.017314,1.21046,-0.0319698,-0.100611,-0.101966,-0.15021,-0.00553626,1.28607,-0.251254,-0.871639,0.0788735,-0.0552139,0.0300761,1.27616,-0.0459324,0.152577,-0.310109,0.0374296,0.0242643
1.04854,0.829902,0.793957,-0.138421,0.0775834,-0.01873,1.05163,0.074726,0.225546,-0.171538,-0.134256,-0.0149436,1.29294,-0.372318,-0.553296,0.183138,-0.0796418,0.0379207,1.30263,-0.00267977,0.261396,-0.35108,0.0449587,0.0180434
1.04854,0.829902,0.793957,-0.138421,0.0775834,-0.01873,1.05163,0.074726,0.225546,-0.171538,-0.134256,-0.0149436,1.29294,-0.372318,-0.553296,0.183138,-0.0796418,0.0379207,1.30263,-0.00267977,0.261396,-0.35108,0.0449587,0.0180434
1.04854,0.829902,0.793957,-0.138421,0.0775834,-0.01873,1.05163,0.074726,0.225546,-0.171538,-0.134256,-0.0149436,1.29294,-0.372318,-0.553296,0.183138,-0.0796418,0.0379207,1.30263,-0.00267977,0.261396,-0.35108,0.0449587,0.0180434
1.04854,0.829902,0.793957,-0.138421,0.0775834,-0.01873,1.05163,0.074726,0.225546,-0.171538,-0.134256,-0.0149436,1.29294,-0.372318,-0.553296,0.183138,-0.0796418,0.0379207,1.30263,-0.00267977,0.261396,-0.35108,0.0449587,0.0180434
1.1052,0.814775,0.723429,0.0607007,0.102861,-0.0217803,1.2695,0.18683,0.207224,-0.398123,-0.0809099,-0.0261294,1.14938,-0.286791,-0.740039,0.122049,-0.0938408,0.0302998,1.31147,0.186327,0.13451,-0.267333,0.031411,0.0197335
1.0788,0.893614,0.501114,0.179603,0.0608285,-0.0326676,1.34744,0.13282,0.288153,-0.289272,-0.0844486,-0.0231295,1.33345,-0.408311,-0.675546,0.0609741,-0.0469372,0.0306131,1.48746,-0.0232534,0.0805294,-0.350391,-0.00910871,0.0166986
1.21497,0.975601,0.681184,0.0894709,0.158191,-0.0334485,1.25945,0.345906,0.128186,-0.286087,-0.0533782,-0.0164065,1.15541,-0.260706,-0.720235,0.134031,-0.0686784,0.0260964,1.57488,0.0129246,0.292242,-0.326222,0.0751581,0.00761482
1.21497,0.975601,0.681184,0.0894709,0.158191,-0.0334485,1.25945,0.345906,0.128186,-0.286087,-0.0533782,-0.0164065,1.15541,-0.260706,-0.720235,0.134031,-0.0686784,0.0260964,1.57488,0.0129246,0.292242,-0.326222,0.0751581,0.00761482
1.21497,0.975601,0.681184,0.0894709,0.158191,-0.0334485,1.25945,0.345906,0.128186,-0.286087,-0.0533782,-0.0164065,1.15541,-0.260706,-0.720235,0.134031,-0.0686784,0.0260964,1.57488,0.0129246,0.292242,-0.326222,0.0751581,0.00761482
1.21497,0.975601,0.681184,0.0894709,0.158191,-0.0334485,1.25945,0.345906,0.128186,-0.286087,-0.0533782,-0.0164065,1.15541,-0.260706,-0.720235,0.134031,-0.0686784,0.0260964,1.57488,0.0129246,0.292242,-0.326222,0.0751581,0.00761482
1.35968,0.659364,0.498221,-0.056758,0.144304,-0.0361115,1.23047,0.124605,0.0155723,-0.281587,-0.0443654,-0.0144425,0.929278,-0.211216,-0.586338,-0.135937,-0.0714777,0.03735,1.52857,0.240258,0.17631,-0.239147,0.0634177,0.00717377
1.35968,0.659364,0.498221,-0.056758,0.144304,-0.0361115,1.23047,0.124605,0.0155723,-0.281587,-0.0443654,-0.0144425,0.929278,-0.211216,-0.586338,-0.135937,-0.0714777,0.03735,1.52857,0.240258,0.17631,-0.239147,0.0634177,0.00717377
1.35968,0.659364,0.498221,-0.056758,0.144304,-0.0361115,1.23047,0.124605,0.0155723,-0.281587,-0.0443654,-0.0144425,0.929278,-0.211216,-0.586338,-0.135937,-0.0714777,0.03735,1.52857,0.240258,0.17631,-0.239147,0.0634177,0.00717377
1.41085,0.561535,0.478835,-0.100446,0.117073,-0.0356261,1.14074,0.137665,-0.240872,-0.356003,-0.00941934,-0.00477135,0.912884,0.153036,-0.354731,-0.199937,-0.0280312,0.0220017,1.62692,0.221819,0.144595,-0.213746,0.0483082,0.00102914
1.41085,0.561535,0.478835,-0.100446,0.117073,-0.0356261,1.14074,0.137665,-0.240872,-0.356003,-0.00941934,-0.00477135,0.912884,0.153036,-0.354731,-0.199937,-0.0280312,0.0220017,1.62692,0.221819,0.144595,-0.213746,0.0483082,0.00102914
1.30035,0.52174,0.162065,-0.148166,0.121218,-0.0322759,1.33629,0.233957,-0.151869,-0.45459,0.00221814,-0.00286651,0.82301,-0.0665649,-0.425877,-0.0846697,-0.0788496,0.0281882,1.46813,0.571815,0.249609,-0.384765,0.0810147,0.00785252
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
0.88816,0.456857,0.327325,0.0859169,0.153819,-0.0409159,0.984653,0.438498,-0.31152,-0.380578,0.0775549,-0.00370996,1.11204,-0.058525,-0.414225,-0.0187825,-0.0395557,0.0363512,1.3051,0.501894,-0.0741865,-0.361417,0.121162,0.00560875
