# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0213545 -----------------
#dely    BF
0.050 -0.0025 -0.0002
0.150 -0.0140 -0.0010
0.250 -0.0025 -0.0002
0.350 -0.0244 -0.0022
0.450 -0.0336 -0.0032
0.550 -0.0461 -0.0046
0.650 -0.0132 -0.0015
0.750 -0.0212 -0.0030
0.850 -0.0190 -0.0030
0.950 -0.0170 -0.0029
1.050 -0.0137 -0.0029
1.150  0.0003  0.0001
1.250 -0.0041 -0.0013
1.350 -0.0025 -0.0014
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
