# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.26064 -----------------
#dely    BF
0.050  0.3769  0.0027
0.150  0.3653  0.0027
0.250  0.3099  0.0024
0.350  0.2884  0.0023
0.450  0.2649  0.0022
0.550  0.2204  0.0020
0.650  0.1870  0.0018
0.750  0.1541  0.0016
0.850  0.1227  0.0014
0.950  0.1019  0.0012
1.050  0.0721  0.0010
1.150  0.0592  0.0009
1.250  0.0377  0.0006
1.350  0.0260  0.0005
1.450  0.0111  0.0003
1.550  0.0070  0.0002
1.650 -0.0002 -0.0000
1.750  0.0019  0.0001
