# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.103976 -----------------
#dely    BF
0.050  0.2392  0.0124
0.150  0.2234  0.0121
0.250  0.1814  0.0101
0.350  0.1325  0.0079
0.450  0.1262  0.0080
0.550  0.0631  0.0044
0.650  0.0419  0.0033
0.750  0.0342  0.0027
0.850  0.0038  0.0003
0.950  0.0010  0.0001
1.050 -0.0020 -0.0002
1.150 -0.0013 -0.0002
1.250 -0.0012 -0.0002
1.350 -0.0018 -0.0004
1.450 -0.0006 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
