# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0119509 -----------------
#dely    BF
0.050  0.0414  0.0003
0.150  0.0427  0.0004
0.250  0.0306  0.0003
0.350  0.0210  0.0002
0.450  0.0189  0.0002
0.550 -0.0026 -0.0000
0.650 -0.0007 -0.0000
0.750 -0.0102 -0.0001
0.850 -0.0227 -0.0003
0.950 -0.0279 -0.0004
1.050 -0.0334 -0.0005
1.150 -0.0362 -0.0006
1.250 -0.0433 -0.0008
1.350 -0.0248 -0.0005
1.450 -0.0338 -0.0008
1.550 -0.0195 -0.0006
1.650 -0.0144 -0.0005
1.750 -0.0044 -0.0003
