# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0503633 -----------------
#dely    BF
0.050 -0.0461 -0.0004
0.150 -0.0655 -0.0006
0.250 -0.0429 -0.0004
0.350 -0.0643 -0.0006
0.450 -0.0393 -0.0004
0.550 -0.0490 -0.0005
0.650 -0.0423 -0.0005
0.750 -0.0346 -0.0004
0.850 -0.0228 -0.0003
0.950 -0.0208 -0.0003
1.050 -0.0239 -0.0003
1.150 -0.0194 -0.0003
1.250 -0.0177 -0.0003
1.350 -0.0060 -0.0001
1.450 -0.0066 -0.0002
1.550 -0.0038 -0.0001
1.650 -0.0002 -0.0000
1.750  0.0014  0.0001
