# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00362016 -----------------
#dely    BF
0.050 -0.0027 -0.0003
0.150  0.0033  0.0003
0.250 -0.0029 -0.0003
0.350 -0.0040 -0.0004
0.450 -0.0063 -0.0007
0.550 -0.0017 -0.0002
0.650 -0.0045 -0.0006
0.750 -0.0132 -0.0019
0.850  0.0010  0.0002
0.950 -0.0055 -0.0011
1.050  0.0030  0.0008
1.150  0.0019  0.0006
1.250 -0.0048 -0.0024
1.350  0.0001  0.0001
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
