# ICODE=1735356928, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.318068 -----------------
#dely    BF
0.050  0.5457  0.0042
0.150  0.4622  0.0036
0.250  0.4267  0.0035
0.350  0.3806  0.0033
0.450  0.3122  0.0028
0.550  0.2767  0.0027
0.650  0.2209  0.0023
0.750  0.1803  0.0020
0.850  0.1238  0.0015
0.950  0.0961  0.0012
1.050  0.0590  0.0008
1.150  0.0508  0.0008
1.250  0.0216  0.0004
1.350  0.0148  0.0003
1.450  0.0053  0.0001
1.550  0.0039  0.0001
1.650  0.0010  0.0000
1.750 -0.0009 -0.0001
