Bpipi_ybin1  0.29320  0.03520
Bpipi_ybin2  0.26970  0.03238
Bpipi_ybin3  0.24370  0.02926
Bpipi_ybin4  0.21720  0.02608
Bpipi_ybin5  0.18920  0.02273
Bpipi_ybin6  0.16120  0.01937
Bpipi_ybin7  0.13270  0.01596
Bpipi_ybin8  0.10630  0.01280
Bpipi_ybin9  0.08280  0.00999
Bpipi_ybin10  0.06170  0.00747
Bpipi_ybin11  0.04400  0.00537
Bpipi_ybin12  0.02980  0.00371
Bpipi_ybin13  0.01920  0.00251
Bpipi_ybin14  0.01110  0.00167
Bpipi_ybin15  0.00500  0.00117
Bpipi_ybin16  0.00140  0.00101
Bpipi_ybin17  0.00000  0.00100
BKK_ybin1  0.09080  0.01094
BKK_ybin2  0.08260  0.00996
BKK_ybin3  0.07270  0.00878
BKK_ybin4  0.06580  0.00796
BKK_ybin5  0.05480  0.00665
BKK_ybin6  0.04560  0.00556
BKK_ybin7  0.03730  0.00459
BKK_ybin8  0.02790  0.00349
BKK_ybin9  0.02180  0.00280
BKK_ybin10  0.01520  0.00208
BKK_ybin11  0.00940  0.00151
BKK_ybin12  0.00520  0.00118
BKK_ybin13  0.00260  0.00105
BKK_ybin14  0.00090  0.00101
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02840  0.00355
BpK_ybin2  0.02340  0.00298
BpK_ybin3  0.02060  0.00267
BpK_ybin4  0.01310  0.00186
BpK_ybin5  0.00850  0.00143
BpK_ybin6  0.00480  0.00115
BpK_ybin7  0.00170  0.00102
BpK_ybin8  0.00030  0.00100
BpK_ybin9 -0.00080  0.00100
BpK_ybin10 -0.00140  0.00101
BpK_ybin11 -0.00100  0.00101
BpK_ybin12 -0.00030  0.00100
BpK_ybin13 -0.00020  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.09500  0.01144
Bppbar_ybin2  0.09170  0.01105
Bppbar_ybin3  0.08180  0.00987
Bppbar_ybin4  0.07800  0.00941
Bppbar_ybin5  0.06880  0.00832
Bppbar_ybin6  0.05700  0.00691
Bppbar_ybin7  0.04960  0.00604
Bppbar_ybin8  0.03830  0.00470
Bppbar_ybin9  0.02900  0.00362
Bppbar_ybin10  0.01690  0.00226
Bppbar_ybin11  0.01050  0.00161
Bppbar_ybin12  0.00470  0.00115
Bppbar_ybin13  0.00260  0.00105
Bppbar_ybin14  0.00050  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 436.571 26.1943
meanpt_kaon 692.89 41.5734
meanpt_proton 1082.93 64.9758
