# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0845489 -----------------
#dely    BF
0.050  0.0765  0.0007
0.150  0.0714  0.0007
0.250  0.0858  0.0009
0.350  0.0667  0.0007
0.450  0.0650  0.0007
0.550  0.0718  0.0008
0.650  0.0686  0.0009
0.750  0.0503  0.0007
0.850  0.0596  0.0009
0.950  0.0525  0.0008
1.050  0.0472  0.0008
1.150  0.0345  0.0007
1.250  0.0342  0.0008
1.350  0.0251  0.0006
1.450  0.0225  0.0007
1.550  0.0096  0.0004
1.650  0.0044  0.0003
1.750 -0.0001 -0.0000
