Bpipi_ybin1  0.29740  0.03570
Bpipi_ybin2  0.27050  0.03248
Bpipi_ybin3  0.24410  0.02931
Bpipi_ybin4  0.21520  0.02584
Bpipi_ybin5  0.18640  0.02239
Bpipi_ybin6  0.15830  0.01902
Bpipi_ybin7  0.12890  0.01550
Bpipi_ybin8  0.10420  0.01254
Bpipi_ybin9  0.08030  0.00969
Bpipi_ybin10  0.05960  0.00722
Bpipi_ybin11  0.04310  0.00527
Bpipi_ybin12  0.02890  0.00361
Bpipi_ybin13  0.01810  0.00239
Bpipi_ybin14  0.01050  0.00161
Bpipi_ybin15  0.00490  0.00116
Bpipi_ybin16  0.00150  0.00102
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.09350  0.01126
BKK_ybin2  0.08340  0.01006
BKK_ybin3  0.07260  0.00877
BKK_ybin4  0.06230  0.00754
BKK_ybin5  0.05210  0.00633
BKK_ybin6  0.04260  0.00521
BKK_ybin7  0.03310  0.00410
BKK_ybin8  0.02480  0.00314
BKK_ybin9  0.01870  0.00246
BKK_ybin10  0.01290  0.00184
BKK_ybin11  0.00810  0.00139
BKK_ybin12  0.00440  0.00113
BKK_ybin13  0.00230  0.00104
BKK_ybin14  0.00080  0.00100
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.03140  0.00390
BpK_ybin2  0.02570  0.00324
BpK_ybin3  0.02050  0.00266
BpK_ybin4  0.01360  0.00191
BpK_ybin5  0.00850  0.00143
BpK_ybin6  0.00420  0.00112
BpK_ybin7  0.00120  0.00101
BpK_ybin8 -0.00010  0.00100
BpK_ybin9 -0.00070  0.00100
BpK_ybin10 -0.00090  0.00101
BpK_ybin11 -0.00110  0.00101
BpK_ybin12 -0.00060  0.00100
BpK_ybin13 -0.00020  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15  0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.07710  0.00931
Bppbar_ybin2  0.07610  0.00919
Bppbar_ybin3  0.06960  0.00841
Bppbar_ybin4  0.05920  0.00717
Bppbar_ybin5  0.05840  0.00708
Bppbar_ybin6  0.04520  0.00552
Bppbar_ybin7  0.04680  0.00570
Bppbar_ybin8  0.03260  0.00404
Bppbar_ybin9  0.02400  0.00305
Bppbar_ybin10  0.01980  0.00258
Bppbar_ybin11  0.00840  0.00142
Bppbar_ybin12  0.00450  0.00114
Bppbar_ybin13  0.00130  0.00101
Bppbar_ybin14  0.00050  0.00100
Bppbar_ybin15  0.00010  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 439.413 26.3648
meanpt_kaon 693.198 41.5919
meanpt_proton 1073.41 64.4046
