# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0563438 -----------------
#dely    BF
0.050 -0.0806 -0.0043
0.150 -0.0654 -0.0035
0.250 -0.0721 -0.0039
0.350 -0.0668 -0.0040
0.450 -0.0583 -0.0036
0.550 -0.0528 -0.0035
0.650 -0.0367 -0.0026
0.750 -0.0211 -0.0018
0.850 -0.0315 -0.0030
0.950 -0.0288 -0.0029
1.050 -0.0139 -0.0016
1.150 -0.0187 -0.0025
1.250 -0.0064 -0.0011
1.350 -0.0062 -0.0017
1.450 -0.0041 -0.0011
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
