# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0123422 -----------------
#dely    BF
0.050 -0.0622 -0.0006
0.150 -0.0709 -0.0007
0.250 -0.0559 -0.0005
0.350 -0.0259 -0.0003
0.450 -0.0177 -0.0002
0.550 -0.0023 -0.0000
0.650  0.0031  0.0000
0.750  0.0067  0.0001
0.850  0.0194  0.0003
0.950  0.0060  0.0001
1.050  0.0143  0.0003
1.150  0.0208  0.0004
1.250  0.0099  0.0002
1.350  0.0110  0.0003
1.450  0.0107  0.0004
1.550  0.0046  0.0002
1.650  0.0040  0.0003
1.750  0.0008  0.0002
