# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0383804 -----------------
#dely    BF
0.050  0.0515  0.0004
0.150  0.0380  0.0003
0.250  0.0576  0.0005
0.350  0.0491  0.0005
0.450  0.0346  0.0003
0.550  0.0347  0.0004
0.650  0.0415  0.0005
0.750  0.0231  0.0003
0.850  0.0168  0.0002
0.950  0.0167  0.0002
1.050  0.0116  0.0002
1.150  0.0036  0.0001
1.250  0.0050  0.0001
1.350  0.0006  0.0000
1.450  0.0007  0.0000
1.550 -0.0010 -0.0000
1.650 -0.0007 -0.0000
1.750  0.0005  0.0000
