# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0595439 -----------------
#dely    BF
0.050  0.0937  0.0008
0.150  0.0848  0.0007
0.250  0.0804  0.0007
0.350  0.0765  0.0007
0.450  0.0638  0.0006
0.550  0.0555  0.0006
0.650  0.0376  0.0004
0.750  0.0347  0.0004
0.850  0.0255  0.0003
0.950  0.0141  0.0002
1.050  0.0155  0.0002
1.150  0.0060  0.0001
1.250  0.0043  0.0001
1.350  0.0049  0.0001
1.450 -0.0043 -0.0001
1.550  0.0008  0.0000
1.650  0.0020  0.0001
1.750 -0.0001 -0.0000
