Bpipi_ybin1  0.28710  0.03447
Bpipi_ybin2  0.26360  0.03165
Bpipi_ybin3  0.23750  0.02852
Bpipi_ybin4  0.21280  0.02556
Bpipi_ybin5  0.18580  0.02232
Bpipi_ybin6  0.15670  0.01883
Bpipi_ybin7  0.13060  0.01570
Bpipi_ybin8  0.10480  0.01262
Bpipi_ybin9  0.08200  0.00989
Bpipi_ybin10  0.06110  0.00740
Bpipi_ybin11  0.04430  0.00541
Bpipi_ybin12  0.03050  0.00379
Bpipi_ybin13  0.01970  0.00257
Bpipi_ybin14  0.01130  0.00168
Bpipi_ybin15  0.00560  0.00120
Bpipi_ybin16  0.00140  0.00101
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.07530  0.00909
BKK_ybin2  0.07170  0.00866
BKK_ybin3  0.06380  0.00772
BKK_ybin4  0.05780  0.00701
BKK_ybin5  0.04850  0.00591
BKK_ybin6  0.04100  0.00502
BKK_ybin7  0.03440  0.00425
BKK_ybin8  0.02640  0.00332
BKK_ybin9  0.02030  0.00263
BKK_ybin10  0.01440  0.00200
BKK_ybin11  0.00950  0.00152
BKK_ybin12  0.00510  0.00117
BKK_ybin13  0.00250  0.00104
BKK_ybin14  0.00080  0.00100
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.03200  0.00397
BpK_ybin2  0.02870  0.00359
BpK_ybin3  0.02350  0.00299
BpK_ybin4  0.01630  0.00220
BpK_ybin5  0.00990  0.00155
BpK_ybin6  0.00580  0.00122
BpK_ybin7  0.00310  0.00107
BpK_ybin8  0.00090  0.00101
BpK_ybin9 -0.00080  0.00100
BpK_ybin10 -0.00050  0.00100
BpK_ybin11 -0.00100  0.00101
BpK_ybin12 -0.00050  0.00100
BpK_ybin13 -0.00030  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.11090  0.01335
Bppbar_ybin2  0.10170  0.01224
Bppbar_ybin3  0.08790  0.01060
Bppbar_ybin4  0.07880  0.00951
Bppbar_ybin5  0.06610  0.00799
Bppbar_ybin6  0.05550  0.00673
Bppbar_ybin7  0.04580  0.00559
Bppbar_ybin8  0.03600  0.00443
Bppbar_ybin9  0.02860  0.00357
Bppbar_ybin10  0.01610  0.00218
Bppbar_ybin11  0.00920  0.00149
Bppbar_ybin12  0.00350  0.00108
Bppbar_ybin13  0.00170  0.00102
Bppbar_ybin14  0.00050  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 433.291 25.9975
meanpt_kaon 681.334 40.88
meanpt_proton 1044.17 62.6502
