# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.222705 -----------------
#dely    BF
0.050  0.3721  0.0029
0.150  0.3760  0.0030
0.250  0.3208  0.0027
0.350  0.2821  0.0025
0.450  0.2343  0.0022
0.550  0.1767  0.0018
0.650  0.1547  0.0017
0.750  0.1226  0.0015
0.850  0.0718  0.0009
0.950  0.0551  0.0008
1.050  0.0315  0.0005
1.150  0.0166  0.0003
1.250  0.0096  0.0002
1.350  0.0027  0.0001
1.450  0.0004  0.0000
1.550 -0.0006 -0.0000
1.650  0.0007  0.0000
1.750 -0.0001 -0.0000
