# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0269346 -----------------
#dely    BF
0.050 -0.0364 -0.0037
0.150 -0.0190 -0.0019
0.250 -0.0324 -0.0034
0.350 -0.0601 -0.0068
0.450 -0.0198 -0.0026
0.550 -0.0324 -0.0045
0.650 -0.0171 -0.0026
0.750 -0.0220 -0.0034
0.850 -0.0140 -0.0028
0.950 -0.0132 -0.0026
1.050 -0.0006 -0.0002
1.150 -0.0029 -0.0009
1.250 -0.0005 -0.0002
1.350  0.0009  0.0009
1.450  0.0000  0.0000
1.550  0.0002  0.0002
1.650  0.0000  0.0000
1.750  0.0000  0.0000
