1.89394 0.542357 0.717172 0.388889 -0.146758 -0.00884545 0.848485 0.731232 0.252525 0.469697 0.106273 -0.0366455 0.651515 0.392016 -0.676768 0.247475 -0.0286768 -0.0282212 1.24242 0.0856046 -0.636364 0.116162 0.102899 -0.0299061 0.273174 -0.033181 -0.0654001 -0.00552259 -0.0205227 -0.00536049 0.00133026 -0.00169135 0.00124206 -0.00145329 -0.000570326 0.000425024 0.253176 -0.053179 -0.06742 -0.00754249 -0.0225426 -0.00738039 -0.000689636 -0.00273058 0.000752162 -0.0017997 -0.000853875 0.000141475 0.293172 -0.013183 -0.0633802 -0.0035027 -0.0185028 -0.0033406 0.00335016 -0.000652123 0.00173196 -0.00110688 -0.000286778 0.000708573 0.265959 -0.0155326 -0.0656754 -0.00407773 -0.0202963 -0.0056937 0.000702743 -0.00224672 0.00116915 -0.00150318 -0.000395087 0.000350849 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.18182 0.805065 0.373737 -0.116162 -0.11302 -0.0172697 0.666667 0.469998 -0.777778 -0.126263 -0.109646 -0.0400152 1 0.851713 0.232323 -0.0454545 0.0792828 0.00126364 0.833333 0.956837 0.171717 -0.146465 -0.00843435 -0.00968788 0.313188 0.0231964 0.0045979 -0.0250388 -0.0146212 0.00502847 0.000194336 -0.00128524 0.00151114 9.81553e-06 6.31091e-05 -2.38566e-06 0.29319 0.00319844 0.002578 -0.0270587 -0.0166411 0.00300857 -0.00182556 -0.00232447 0.00102125 -0.000336595 -0.00022044 -0.000285935 0.333186 0.0431944 0.0066178 -0.0230189 -0.0126013 0.00704837 0.00221423 -0.000246005 0.00200104 0.000356226 0.000346658 0.000281163 0.302895 0.0130532 0.00555388 -0.0245132 -0.0151131 0.00670638 -0.000752645 -0.00122803 0.00128228 3.32942e-05 3.39978e-05 0.000146993 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.9697 -0.294936 -0.494949 0.419192 -0.123141 0.0181121 1.30303 0.502423 -0.292929 -0.469697 -0.106273 -0.0164273 1.57576 0.0963922 -0.353535 0.0757576 -0.0860303 -0.019797 0.515152 0.686124 -0.555556 0.419192 0.106273 0.00968788 0.250543 0.0821662 -0.0479164 0.0102434 0.00949262 -0.0130322 -0.00617914 -0.00146183 -0.00234284 -0.000574399 -0.000717761 -0.000404542 0.230545 0.0621682 -0.0499363 0.0082235 0.00747272 -0.0150521 -0.00819904 -0.00250106 -0.00283274 -0.00092081 -0.00100131 -0.000688091 0.270541 0.102164 -0.0458965 0.0122633 0.0115125 -0.0110123 -0.00415924 -0.000422599 -0.00185295 -0.000227989 -0.000434212 -0.000120993 0.261126 0.0878894 -0.0479409 0.0101546 0.0110378 -0.0134136 -0.00681485 -0.00193198 -0.00223685 -0.000785085 -0.00088887 -0.000470391 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
0.621212 1.08396 -0.212121 -0.479798 -0.0961515 0.0290636 0.818182 0.4847 -0.373737 0.166667 0.0657879 -0.035803 1.66667 -0.330804 -0.59596 0.489899 -0.146758 -0.0341182 1.92424 0.74321 0.515152 -0.0656566 0.038798 -0.0391727 0.31071 -0.039014 -0.014024 0.0167396 0.00802428 0.0052333 -0.0040904 -0.00249324 -0.00163646 0.000460519 -0.000274805 -0.000165823 0.290712 -0.059012 -0.0160439 0.0147197 0.00600438 0.00321341 -0.00611029 -0.00353247 -0.00212636 0.000114109 -0.000558354 -0.000449372 0.330708 -0.019016 -0.0120041 0.0187595 0.0100442 0.0072532 -0.0020705 -0.00145401 -0.00114656 0.000806929 8.74388e-06 0.000117726 0.325279 -0.0395506 -0.0139197 0.0158953 0.00831561 0.00419125 -0.00452005 -0.0026438 -0.00140321 0.000498532 -0.000247229 -0.000128949 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.43939 -0.0528583 -0.818182 -0.156566 -0.0995253 -0.0299061 0.909091 0.476453 -0.676768 -0.429293 0.0050606 0.0113727 1.5303 0.743175 0.757576 0.257576 -0.106273 -0.0214818 0.666667 0.870416 0.131313 0.186869 -0.167 -0.0113727 0.315906 0.0282485 -0.0458997 0.0141459 -0.0238077 -0.0112532 0.00842006 0.00188478 0.00209919 0.000491263 -0.000199059 -4.30957e-05 0.295908 0.00825053 -0.0479196 0.012126 -0.0258276 -0.0132731 0.00640016 0.000845555 0.0016093 0.000144853 -0.000482608 -0.000326645 0.335904 0.0482465 -0.0438798 0.0161658 -0.0217878 -0.00923335 0.01044 0.00292401 0.00258909 0.000837673 8.44902e-05 0.000240453 0.311969 0.0342473 -0.0467517 0.0156936 -0.0230678 -0.00877604 0.00626638 0.000872072 0.00207409 0.000488953 -0.000409673 -0.000252798 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.22727 0.34748 -0.454545 -0.0757576 0.163626 -0.0391727 1.51515 -0.109172 -0.818182 0.136364 0.167 -0.0299061 1.33333 -0.0634333 -0.959596 -0.146465 0.0590404 0.0164273 0.590909 1.39586 0.717172 0.227273 -0.0860303 -0.00379091 0.151338 0.0285671 -0.0170802 -0.0127347 0.0213683 -0.0108446 0.00711586 0.00304153 0.00223991 0.00046894 -0.000154714 6.29344e-05 0.13134 0.00856911 -0.0191001 -0.0147546 0.0193484 -0.0128644 0.00509596 0.0020023 0.00175001 0.00012253 -0.000438263 -0.000220614 0.171336 0.0485651 -0.0150603 -0.0107148 0.0233882 -0.00882465 0.00913575 0.00408076 0.00272981 0.00081535 0.000128835 0.000346483 0.147902 0.034365 -0.0160041 -0.0124861 0.0208597 -0.0111846 0.00691648 0.00323631 0.00238396 0.000519366 -0.000236707 4.28583e-05 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.15152 1.00835 0.89899 0.318182 0.0826566 0.0282212 1.36364 0.785863 0.737374 0.429293 0.116394 -0.00884545 0.757576 1.21024 0.111111 -0.479798 0.0489192 -0.0408576 1 0.728169 0.333333 0.176768 -0.0556667 0.0256939 0.273143 0.0778212 -0.00352107 0.00725279 0.00634878 0.00765373 0.00287443 -0.000945744 -0.00175494 -0.000739405 0.00108517 -4.45221e-05 0.253145 0.0578232 -0.00554097 0.0052329 0.00432888 0.00563384 0.000854533 -0.00198497 -0.00224484 -0.00108582 0.000801625 -0.000328071 0.293141 0.0978192 -0.00150118 0.00927269 0.00836868 0.00967363 0.00489433 9.34862e-05 -0.00126504 -0.000392995 0.00136872 0.000239027 0.270449 0.0744712 -0.00306997 0.00558261 0.00524521 0.00630719 0.00106231 -0.00117279 -0.00131045 -0.000612715 0.00133639 -9.72189e-05 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.63636 1.01242 1 0.217172 0.156879 -0.00210606 1.18182 0.939763 0.676768 0.0959596 0.00843434 0.00631818 0.727273 1.83022 0.979798 -0.489899 0.0522929 -0.0383303 1.10606 0.198078 -0.858586 -0.469697 -0.156879 -0.0383303 0.0929263 -0.0128347 0.0357757 -0.0187861 -0.0152071 0.00128929 0.00893016 -0.00137804 -0.00213604 -0.000678507 -0.000307153 -0.000206559 0.0729283 -0.0328327 0.0337558 -0.020806 -0.017227 -0.000730611 0.00691026 -0.00241727 -0.00262594 -0.00102492 -0.000590702 -0.000490108 0.112924 0.00716334 0.0377956 -0.0167662 -0.0131872 0.00330918 0.0109501 -0.000338815 -0.00164614 -0.000332097 -2.36036e-05 7.69897e-05 0.10312 -0.0140456 0.0355312 -0.0174096 -0.0161063 0.00114453 0.00612465 -0.00152038 -0.0020947 -0.000403338 -0.000518284 -0.000410714 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
1.01515 1.15633 0.474747 -0.308081 0.126515 0.0248515 1.62121 1.25719 1 -0.388889 -0.0185556 0.00379091 1.5 -0.272502 -0.818182 0.267677 -0.0185556 -0.000421212 1.78788 0.0677241 -0.656566 -0.29798 -0.0118081 0.0113727 0.29666 -0.0731059 0.0279174 -0.0239969 -0.00730848 0.00728984 0.00204517 -0.000385592 -0.00308833 0.00117873 -0.000634835 9.40026e-05 0.276662 -0.0931039 0.0258975 -0.0260168 -0.00932837 0.00526994 2.5269e-05 -0.00142482 -0.00357822 0.000832318 -0.000918384 -0.000189546 0.316658 -0.0531079 0.0299373 -0.021977 -0.00528858 0.00930973 0.00406506 0.000653638 -0.00259843 0.00152514 -0.000351286 0.000377552 0.293082 -0.070609 0.0270777 -0.024445 -0.00735762 0.0078614 0.00207677 -0.00083194 -0.00289126 0.00105448 -0.000851297 -3.2016e-05 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
0.878788 0.12768 -0.555556 0.39899 0.0050606 0.0374879 1.83333 1.03154 0.89899 -0.267677 -0.156879 -0.0341182 1.98485 0.53207 0.050505 -0.39899 -0.0691616 0.00968788 1.75758 1.04799 0.69697 -0.5 -0.11302 -0.0139 0.433786 -0.0510809 0.0449911 -0.00324291 -0.0110906 0.00523483 -0.00629162 0.00426659 0.00263946 -0.000541888 -0.000621395 0.000308944 0.413788 -0.0710789 0.0429712 -0.00526281 -0.0131105 0.00321493 -0.00831151 0.00322736 0.00214956 -0.000888299 -0.000904944 2.53952e-05 0.453784 -0.0310829 0.047011 -0.00122301 -0.00907066 0.00725472 -0.00427172 0.00530582 0.00312935 -0.000195478 -0.000337846 0.000592493 0.427974 -0.0464737 0.0457385 -0.00443457 -0.0105192 0.00657593 -0.0070857 0.0046152 0.00231003 -0.000569054 -0.000594946 8.04651e-05 0.009999 0.009999 0.00100995 0.00100995 0.00100995 0.00100995 0.00100995 0.000519615 0.000244949 0.000173205 0.000141774 0.000141774 
