# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0110539 -----------------
#dely    BF
0.050 -0.0274 -0.0024
0.150 -0.0175 -0.0017
0.250 -0.0267 -0.0026
0.350 -0.0255 -0.0026
0.450 -0.0107 -0.0012
0.550 -0.0043 -0.0005
0.650 -0.0090 -0.0011
0.750  0.0001  0.0000
0.850  0.0069  0.0011
0.950  0.0043  0.0008
1.050 -0.0033 -0.0008
1.150  0.0009  0.0003
1.250  0.0010  0.0005
1.350  0.0008  0.0006
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
