# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.271355 -----------------
#dely    BF
0.050  0.3859  0.0028
0.150  0.3633  0.0027
0.250  0.3213  0.0025
0.350  0.3048  0.0025
0.450  0.2752  0.0024
0.550  0.2397  0.0022
0.650  0.2003  0.0020
0.750  0.1467  0.0015
0.850  0.1305  0.0015
0.950  0.1107  0.0014
1.050  0.0806  0.0011
1.150  0.0564  0.0009
1.250  0.0441  0.0008
1.350  0.0251  0.0005
1.450  0.0165  0.0004
1.550  0.0072  0.0002
1.650  0.0051  0.0002
1.750 -0.0001 -0.0000
