# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.023205 -----------------
#dely    BF
0.050 -0.0232 -0.0002
0.150 -0.0075 -0.0001
0.250 -0.0151 -0.0001
0.350 -0.0055 -0.0000
0.450 -0.0210 -0.0002
0.550 -0.0237 -0.0002
0.650 -0.0199 -0.0002
0.750 -0.0081 -0.0001
0.850 -0.0179 -0.0002
0.950 -0.0183 -0.0002
1.050 -0.0166 -0.0002
1.150 -0.0180 -0.0003
1.250 -0.0156 -0.0003
1.350 -0.0066 -0.0001
1.450 -0.0065 -0.0001
1.550 -0.0057 -0.0002
1.650 -0.0021 -0.0001
1.750 -0.0008 -0.0001
