# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0546364 -----------------
#dely    BF
0.050 -0.0695 -0.0006
0.150 -0.0618 -0.0005
0.250 -0.0672 -0.0006
0.350 -0.0427 -0.0004
0.450 -0.0434 -0.0004
0.550 -0.0372 -0.0004
0.650 -0.0310 -0.0003
0.750 -0.0445 -0.0005
0.850 -0.0407 -0.0005
0.950 -0.0305 -0.0004
1.050 -0.0207 -0.0003
1.150 -0.0178 -0.0003
1.250 -0.0159 -0.0003
1.350 -0.0129 -0.0003
1.450 -0.0038 -0.0001
1.550 -0.0055 -0.0002
1.650  0.0017  0.0001
1.750 -0.0030 -0.0002
