1.89394 0.542357 0.717172 0.388889 -0.146758 -0.00884545 0.848485 0.731232 0.252525 0.469697 0.106273 -0.0366455 0.651515 0.392016 -0.676768 0.247475 -0.0286768 -0.0282212 1.24242 0.0856046 -0.636364 0.116162 0.102899 -0.0299061 13.2687 -6.21552 11.9923 8.51245 -9.46445 -2.81012 0.739327 -1.24615 0.811287 0.00817758 -0.509403 -0.547431 
1.18182 0.805065 0.373737 -0.116162 -0.11302 -0.0172697 0.666667 0.469998 -0.777778 -0.126263 -0.109646 -0.0400152 1 0.851713 0.232323 -0.0454545 0.0792828 0.00126364 0.833333 0.956837 0.171717 -0.146465 -0.00843435 -0.00968788 -59.5078 15.0407 5.77906 13.5415 -2.81924 2.03956 -0.780628 0.867308 -0.166883 0.0581944 0.0324504 0.102589 
1.9697 -0.294936 -0.494949 0.419192 -0.123141 0.0181121 1.30303 0.502423 -0.292929 -0.469697 -0.106273 -0.0164273 1.57576 0.0963922 -0.353535 0.0757576 -0.0860303 -0.019797 0.515152 0.686124 -0.555556 0.419192 0.106273 0.00968788 60.9099 13.7109 -9.09419 -8.35724 -3.76156 -7.09212 -0.746553 -1.39448 -1.73118 0.294712 0.19183 -0.215458 
0.621212 1.08396 -0.212121 -0.479798 -0.0961515 0.0290636 0.818182 0.4847 -0.373737 0.166667 0.0657879 -0.035803 1.66667 -0.330804 -0.59596 0.489899 -0.146758 -0.0341182 1.92424 0.74321 0.515152 -0.0656566 0.038798 -0.0391727 104.007 -7.59687 -2.66022 -2.96035 -0.164992 0.0473476 -0.332084 1.50002 -0.200924 0.364621 0.188417 -0.0191686 
1.43939 -0.0528583 -0.818182 -0.156566 -0.0995253 -0.0299061 0.909091 0.476453 -0.676768 -0.429293 0.0050606 0.0113727 1.5303 0.743175 0.757576 0.257576 -0.106273 -0.0214818 0.666667 0.870416 0.131313 0.186869 -0.167 -0.0113727 -23.095 9.06692 24.7762 0.753359 -4.62818 -4.13307 1.63343 -1.9171 -0.0789483 -0.107178 0.2977 0.041386 
1.22727 0.34748 -0.454545 -0.0757576 0.163626 -0.0391727 1.51515 -0.109172 -0.818182 0.136364 0.167 -0.0299061 1.33333 -0.0634333 -0.959596 -0.146465 0.0590404 0.0164273 0.590909 1.39586 0.717172 0.227273 -0.0860303 -0.00379091 13.8747 -0.977 -0.700186 -6.13859 0.851214 1.21043 -0.242182 -4.50701 0.550711 -0.552474 0.125955 -0.156145 
1.15152 1.00835 0.89899 0.318182 0.0826566 0.0282212 1.36364 0.785863 0.737374 0.429293 0.116394 -0.00884545 0.757576 1.21024 0.111111 -0.479798 0.0489192 -0.0408576 1 0.728169 0.333333 0.176768 -0.0556667 0.0256939 13.9112 21.0737 -2.73257 -7.3967 -0.315387 1.46791 1.01325 0.810972 -0.389665 0.200772 -0.414425 0.405731 
1.63636 1.01242 1 0.217172 0.156879 -0.00210606 1.18182 0.939763 0.676768 0.0959596 0.00843434 0.00631818 0.727273 1.83022 0.979798 -0.489899 0.0522929 -0.0383303 1.10606 0.198078 -0.858586 -0.469697 -0.156879 -0.0383303 -76.0189 -12.2934 -4.01282 3.78947 4.0475 2.69166 2.59418 -0.903198 -0.813797 0.397192 -0.0978944 -0.129824 
1.01515 1.15633 0.474747 -0.308081 0.126515 0.0248515 1.62121 1.25719 1 -0.388889 -0.0185556 0.00379091 1.5 -0.272502 -0.818182 0.267677 -0.0185556 -0.000421212 1.78788 0.0677241 -0.656566 -0.29798 -0.0118081 0.0113727 15.3476 -10.1066 -10.2474 15.3473 2.71024 3.44946 2.24105 1.09077 0.715881 0.35124 0.360492 -0.106489 
0.878788 0.12768 -0.555556 0.39899 0.0050606 0.0374879 1.83333 1.03154 0.89899 -0.267677 -0.156879 -0.0341182 1.98485 0.53207 0.050505 -0.39899 -0.0691616 0.00968788 1.75758 1.04799 0.69697 -0.5 -0.11302 -0.0139 6.25462 1.60071 9.03072 14.926 5.44323 0.612571 -0.775149 2.72874 0.628594 -0.58322 -0.110522 -0.408724 
2 0.242734 -0.474747 -0.39899 0.089404 0.0332758 1.24242 0.639353 0.494949 0.368687 -0.0219293 -0.0105303 1.51515 0.454349 -0.212121 -0.368687 -0.0151818 0.035803 0.787879 0.239955 -0.979798 -0.0757576 0.0927778 -0.00463333 -132.359 -12.7288 4.26032 0.105544 0.838241 2.10226 -3.44818 -0.859589 -1.58991 -0.162135 0.566733 0.163355 
1.16667 0.721278 0.272727 -0.0858586 -0.0927778 0.0231667 1.69697 -0.0119713 -0.979798 -0.419192 0.0860303 -0.00547576 0.984848 1.34457 0.717172 -0.29798 0.160253 0.0315909 0.878788 0.154265 -0.575758 0.358586 0.0151818 0.00379091 -1.59142 14.961 11.2939 -5.17531 4.87762 -5.31908 -2.4905 0.430868 1.17316 0.260066 0.177224 0.311491 
0.939394 0.223988 -0.69697 0.106061 0.153505 0.00716061 1.48485 -0.280991 -0.959596 0.106061 -0.00843435 0.0231667 1.22727 0.768895 0.131313 -0.419192 -0.156879 -0.0256939 1.19697 -0.196156 -0.878788 0.156566 -0.116394 0.0122152 29.2849 -1.54009 -8.87751 3.94906 -5.28919 1.59701 -0.127804 -3.72008 0.387436 -0.296221 0.00819286 -0.313333 
1.4697 0.482868 0.151515 0.186869 0.133263 0.0307485 1.77273 0.237166 -0.353535 -0.19697 0.0320505 0.0155848 1.4697 0.0455147 -0.292929 0.439394 0.0961515 0.00379091 0.848485 0.0941457 -0.474747 0.469697 -0.163626 0.0324333 38.3444 -15.3257 -1.0545 12.1673 1.00752 1.44447 -1.62751 2.4411 -1.25309 0.328886 0.0482931 0.26557 
1.54545 0.777943 0.212121 -0.358586 0.0792828 0.00884546 0.787879 1.04531 0.616162 0.409091 0.129889 0.0349606 1.25758 0.43788 -0.414141 -0.409091 -0.0590404 -0.0391727 0.545455 1.1697 -0.434343 -0.489899 0.0860303 0.0231667 8.44091 -1.92998 7.76549 5.10725 8.20308 1.21084 -0.863538 0.766518 -0.217377 -0.0610124 0.24261 -0.0796261 
1.36364 1.11209 0.79798 -0.328283 -0.129889 0.00631818 1.5303 0.526284 0.292929 0.287879 0.146758 -0.00379091 1.30303 0.943041 0.515152 -0.217172 -0.0219293 -0.0122152 1.33333 0.322289 -0.111111 0.106061 -0.0286768 0.0273788 -7.71765 7.69003 3.77362 7.05933 -6.42514 4.25656 0.854308 -1.6331 0.804901 -0.240551 -0.0210224 0.0416876 
1.98485 0.393994 -0.151515 -0.237374 0.11302 0.0113727 0.530303 0.842302 -0.575758 0.0656566 0.119768 -0.0139 0.954545 0.173842 -0.939394 -0.267677 0.00843434 0.0341182 0.621212 0.279062 -0.89899 0.287879 0.0286768 0.0139 -135.238 -0.796419 3.95224 -10.1427 11.8691 -5.12341 -1.32086 -1.18006 -2.14799 -0.0306286 -0.727705 -0.421888 
1.12121 0.389989 -0.313131 0.0151515 0.0590404 -0.0290636 1.54545 0.16771 -0.59596 -0.176768 0.123141 -0.00463333 1.69697 0.933407 0.939394 0.287879 0.163626 -0.0265364 1.48485 0.737642 0.737374 0.449495 0.089404 -0.0408576 87.1996 -8.72048 8.60476 -12.8354 3.67504 1.97148 0.97465 -0.296248 -0.406652 0.347995 0.202681 -0.0634184 
1.66667 -0.0718706 -0.676768 -0.00505051 -0.0286768 -0.0189545 0.651515 1.36915 0.333333 -0.217172 0.150131 0.0374879 0.666667 1.51994 0.59596 -0.439394 -0.133263 0.0147424 1.01515 0.84321 0.434343 0.146465 0.0185556 0.00884546 27.6903 9.68664 3.40391 15.8236 -3.10857 -0.668799 -1.85812 4.63307 0.25485 -0.211439 -0.427058 -0.636724 
0.984848 -0.101462 -0.959596 0.257576 0.0556667 -0.00968788 1.74242 -0.0543984 -0.454545 0.328283 0.163626 0.0400152 0.80303 0.692683 -0.333333 -0.328283 -0.126515 -0.0113727 1.04545 0.525971 0.0707071 0.257576 -0.00168687 -0.0206394 30.0117 -4.24099 8.38903 4.19985 -7.05698 -0.0484231 -1.55021 -1.89323 0.10756 -0.243883 0.146996 -0.0948168 
0.712121 0.962843 0.131313 0.176768 0.160253 -0.00547576 1.63636 0.111876 -0.494949 -0.146465 -0.038798 0.0189545 1.15152 -0.188662 -0.89899 0.106061 -0.167 0.0214818 0.969697 0.270646 -0.777778 -0.267677 -0.0421717 -0.0214818 53.2275 0.208886 4.9914 2.79921 -8.71729 5.26242 -1.45783 -0.342498 -1.32352 -0.0883022 -0.301666 -0.409286 
1.51515 -0.0997937 -0.979798 -0.247475 -0.0354242 -0.0417 1.5 0.242842 -0.434343 -0.0454545 0.156879 -0.0282212 1.92424 0.265739 -0.474747 -0.308081 0.167 -0.0240091 0.863636 0.205985 -0.454545 0.429293 0.025303 0.0248515 -96.0902 9.6292 -3.75229 -15.2843 -3.88986 -0.892355 -0.42392 1.19989 1.37154 -0.467819 -0.131982 0.347958 
0.681818 1.04391 0.0909091 -0.0252525 0.0691616 -0.0105303 1.65152 0.439686 0.171717 -0.0353535 -0.143384 0.0324333 1.28788 1.30769 1 -0.227273 0.0860303 0.0349606 1.83333 0.403364 0.151515 0.126263 0.0421717 -0.00800303 -86.8375 -3.29829 3.00999 -1.8967 -1.61977 -0.676508 -0.122588 0.0955797 -0.641517 0.36662 0.242706 -0.12788 
1.5303 0.959149 0.777778 0.0757576 0.119768 -0.0248515 0.954545 1.40455 0.939394 -0.358586 -0.153505 0.0240091 0.530303 1.13178 -0.373737 -0.287879 0.0759091 0.0206394 0.924242 1.12369 0.494949 -0.176768 0.0522929 0.0332758 29.5686 11.5322 -1.96183 -7.7302 -1.34468 2.27582 -0.50534 -2.07513 -0.520758 -0.128172 0.16068 0.109102 
0.818182 0.872211 0.414141 0.338384 -0.0151818 -0.0147424 1.07576 1.37057 0.858586 -0.348485 0.0590404 0.0172697 1.56061 0.796674 0.535354 -0.0858586 -0.0354242 -0.00547576 1.40909 0.937021 0.858586 0.0151515 -0.160253 0.0130576 -29.1774 5.41991 -9.16814 -1.49523 -2.10335 -2.4806 -3.9054 -1.07359 0.0647432 0.253792 0.161442 -0.3422 
1 1.44215 0.919192 -0.257576 0.109646 -0.0113727 1.16667 0.721348 0.010101 -0.409091 -0.0961515 0.0139 0.5 1.64808 0.69697 0.277778 0.143384 0.0172697 1.4697 0.655129 0.353535 -0.126263 -0.150131 0.0299061 31.0228 -8.03933 8.40975 4.88782 -5.67411 3.32742 4.95916 1.10981 0.822425 0.682686 0.369477 -0.318677 
1.77273 0.748847 0.818182 0.237374 -0.025303 0.0417 0.727273 1.55567 0.878788 -0.0757576 0.089404 -0.0315909 1.01515 0.175335 -0.919192 -0.338384 -0.0792828 -0.0400152 1.60606 0.913054 0.89899 0.318182 0.153505 -0.0417 32.6255 -18.5809 24.6683 2.28108 -4.72265 -5.60999 -0.746731 -1.94095 1.36903 0.0505108 0.222064 0.449337 
1.13636 0.128225 -0.575758 0.136364 0.0219293 -0.035803 1.71212 0.0617287 -0.252525 0.277778 0.0151818 0.000421212 1.62121 -0.410589 -0.858586 0.378788 -0.025303 0.0408576 0.893939 0.889772 -0.0505051 -0.459596 -0.0657879 0.0105303 52.084 9.49306 -3.0662 -9.61684 0.954322 2.12274 -1.4784 -1.50626 1.20641 -0.189735 -0.222937 0.00498477 
0.924242 0.953872 0.69697 0.227273 -0.160253 0.0105303 1.28788 0.787658 0.717172 0.257576 -0.11302 -0.0122152 1.31818 0.805098 0.838384 0.308081 -0.163626 -0.00800303 0.909091 0.363742 -0.535354 -0.136364 -0.143384 -0.0324333 -57.1937 3.46639 -6.37088 2.71789 -5.41624 -2.76339 -0.984345 -0.448686 -0.281941 0.355545 0.075626 0.0271869 
0.742424 0.0816473 -0.717172 0.489899 -0.0624141 0.0172697 0.984848 0.441683 -0.131313 0.176768 -0.0624141 -0.0147424 1.19697 0.782439 0.777778 0.388889 -0.123141 0.00800303 1.34848 0.79772 0.79798 0.459596 0.109646 0.0265364 -153.265 -4.95513 10.4393 -0.802214 5.49475 5.58655 1.36867 0.0851584 -1.32613 0.188188 -0.336612 -0.25295 
0.848485 0.570579 -0.0909091 0.126263 -0.136636 -0.0273788 1.81818 0.156969 -0.030303 0.308081 -0.00168687 0.0181121 1.9697 -0.10101 -0.656566 0.0555556 0.0927778 -0.00126364 0.757576 0.908245 0.373737 0.277778 -0.0826566 -0.0130576 -74.1699 -9.62731 9.23969 2.25762 6.40668 7.36372 -0.0635728 -0.874564 -0.0352647 0.161867 -0.181636 -0.0914697 
0.530303 2.00853 0.858586 -0.429293 0.0489192 0.0400152 1.60606 0.13174 -0.111111 0.39899 0.025303 -0.0273788 1.40909 0.255714 -0.232323 0.146465 0.0826566 0.00210606 1.86364 0.0634366 -0.393939 -0.0454545 -0.0691616 0.019797 76.9897 -5.07542 0.40461 -1.67899 1.81824 1.78272 -0.189465 -0.890388 -0.0252986 -0.227983 0.256351 -0.166756 
1.74242 1.04824 0.656566 -0.459596 0.0185556 0.0223242 1.66667 -0.49058 -1 0.378788 0.0118081 0.0214818 0.848485 0.0233387 -0.777778 0.39899 0.0455454 0.0391727 1.66667 0.721661 0.535354 0.0454545 0.0354242 0.0223242 95.7132 9.18277 7.70994 -14.1398 3.81072 1.15616 1.8285 1.38027 -0.52638 0.0909922 0.0185809 0.172514 
