# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0455304 -----------------
#dely    BF
0.050 -0.0843 -0.0006
0.150 -0.0555 -0.0004
0.250 -0.0222 -0.0002
0.350 -0.0405 -0.0003
0.450 -0.0248 -0.0002
0.550 -0.0347 -0.0003
0.650 -0.0253 -0.0002
0.750 -0.0187 -0.0002
0.850 -0.0393 -0.0004
0.950 -0.0195 -0.0002
1.050 -0.0245 -0.0003
1.150 -0.0168 -0.0003
1.250 -0.0125 -0.0002
1.350 -0.0155 -0.0003
1.450 -0.0058 -0.0001
1.550 -0.0071 -0.0002
1.650 -0.0046 -0.0002
1.750 -0.0036 -0.0002
