# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.297133 -----------------
#dely    BF
0.050  0.5496  0.0039
0.150  0.5214  0.0038
0.250  0.4386  0.0033
0.350  0.3823  0.0030
0.450  0.3050  0.0025
0.550  0.2304  0.0021
0.650  0.1621  0.0016
0.750  0.1468  0.0015
0.850  0.0980  0.0011
0.950  0.0700  0.0009
1.050  0.0382  0.0005
1.150  0.0235  0.0004
1.250  0.0059  0.0001
1.350  0.0042  0.0001
1.450  0.0000  0.0000
1.550 -0.0029 -0.0001
1.650 -0.0020 -0.0001
1.750  0.0001  0.0000
