0.050000 0.059306 0.001444
0.150000 0.085957 0.001416
0.250000 0.090366 0.001368
0.350000 0.092977 0.001307
0.450000 0.081773 0.001240
0.550000 0.072473 0.001167
0.650000 0.058758 0.001090
0.750000 0.048403 0.001010
0.850000 0.034756 0.000923
0.950000 0.025566 0.000824
1.050000 0.016020 0.000714
1.150000 0.009645 0.000593
1.250000 0.006087 0.000462
1.350000 0.002825 0.000329
1.450000 0.001133 0.000199
1.550000 0.000016 0.000091
1.650000 0.000011 0.000023
1.750000 0.000000 0.000000
1.850000 0.000000 0.000000
1.950000 0.000000 0.000000
2.050000 0.000000 0.000000
2.150000 0.000000 0.000000
2.250000 0.000000 0.000000
2.350000 0.000000 0.000000
2.450000 0.000000 0.000000
2.550000 0.000000 0.000000
