# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0512914 -----------------
#dely    BF
0.050  0.0521  0.0028
0.150  0.0648  0.0035
0.250  0.0686  0.0038
0.350  0.0621  0.0036
0.450  0.0751  0.0046
0.550  0.0498  0.0034
0.650  0.0348  0.0027
0.750  0.0473  0.0035
0.850  0.0228  0.0021
0.950  0.0155  0.0018
1.050  0.0138  0.0016
1.150  0.0047  0.0008
1.250  0.0024  0.0005
1.350 -0.0008 -0.0002
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
