# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.445887 -----------------
#dely    BF
0.050  0.6697  0.0058
0.150  0.6269  0.0056
0.250  0.5740  0.0054
0.350  0.4935  0.0048
0.450  0.4484  0.0046
0.550  0.3647  0.0040
0.650  0.3374  0.0040
0.750  0.2638  0.0034
0.850  0.2066  0.0029
0.950  0.1546  0.0024
1.050  0.1322  0.0023
1.150  0.0645  0.0013
1.250  0.0573  0.0013
1.350  0.0304  0.0008
1.450  0.0251  0.0008
1.550  0.0104  0.0004
1.650 -0.0010 -0.0001
1.750  0.0003  0.0000
