# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0064804 -----------------
#dely    BF
0.050  0.0254  0.0002
0.150  0.0251  0.0002
0.250  0.0118  0.0001
0.350  0.0038  0.0000
0.450  0.0101  0.0001
0.550 -0.0089 -0.0001
0.650 -0.0203 -0.0002
0.750 -0.0058 -0.0001
0.850 -0.0171 -0.0002
0.950 -0.0152 -0.0002
1.050 -0.0158 -0.0002
1.150 -0.0183 -0.0003
1.250 -0.0137 -0.0002
1.350 -0.0089 -0.0002
1.450 -0.0103 -0.0002
1.550 -0.0049 -0.0001
1.650 -0.0001 -0.0000
1.750 -0.0016 -0.0001
