# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0290938 -----------------
#dely    BF
0.050 -0.0386 -0.0026
0.150 -0.0355 -0.0023
0.250 -0.0375 -0.0027
0.350 -0.0341 -0.0023
0.450 -0.0283 -0.0020
0.550 -0.0182 -0.0014
0.650 -0.0223 -0.0019
0.750 -0.0214 -0.0020
0.850 -0.0235 -0.0025
0.950 -0.0179 -0.0022
1.050 -0.0028 -0.0004
1.150 -0.0035 -0.0006
1.250 -0.0023 -0.0005
1.350 -0.0042 -0.0009
1.450 -0.0009 -0.0003
1.550  0.0001  0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
