Bpipi_ybin1  0.28880  0.03467
Bpipi_ybin2  0.26560  0.03189
Bpipi_ybin3  0.24080  0.02891
Bpipi_ybin4  0.21470  0.02578
Bpipi_ybin5  0.18750  0.02252
Bpipi_ybin6  0.15830  0.01902
Bpipi_ybin7  0.13200  0.01587
Bpipi_ybin8  0.10620  0.01278
Bpipi_ybin9  0.08440  0.01018
Bpipi_ybin10  0.06260  0.00758
Bpipi_ybin11  0.04520  0.00552
Bpipi_ybin12  0.03080  0.00383
Bpipi_ybin13  0.02050  0.00266
Bpipi_ybin14  0.01190  0.00174
Bpipi_ybin15  0.00550  0.00120
Bpipi_ybin16  0.00140  0.00101
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.08200  0.00989
BKK_ybin2  0.07460  0.00901
BKK_ybin3  0.06810  0.00823
BKK_ybin4  0.05970  0.00723
BKK_ybin5  0.05140  0.00625
BKK_ybin6  0.04290  0.00524
BKK_ybin7  0.03500  0.00432
BKK_ybin8  0.02790  0.00349
BKK_ybin9  0.02100  0.00271
BKK_ybin10  0.01490  0.00205
BKK_ybin11  0.00970  0.00153
BKK_ybin12  0.00550  0.00120
BKK_ybin13  0.00260  0.00105
BKK_ybin14  0.00070  0.00100
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.03060  0.00381
BpK_ybin2  0.02530  0.00320
BpK_ybin3  0.02090  0.00270
BpK_ybin4  0.01350  0.00190
BpK_ybin5  0.00820  0.00140
BpK_ybin6  0.00570  0.00121
BpK_ybin7  0.00220  0.00103
BpK_ybin8  0.00040  0.00100
BpK_ybin9 -0.00090  0.00101
BpK_ybin10 -0.00090  0.00101
BpK_ybin11 -0.00110  0.00101
BpK_ybin12 -0.00040  0.00100
BpK_ybin13 -0.00040  0.00100
BpK_ybin14 -0.00000  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.10370  0.01248
Bppbar_ybin2  0.09650  0.01162
Bppbar_ybin3  0.09380  0.01130
Bppbar_ybin4  0.08400  0.01013
Bppbar_ybin5  0.06150  0.00745
Bppbar_ybin6  0.06040  0.00732
Bppbar_ybin7  0.04490  0.00548
Bppbar_ybin8  0.03600  0.00443
Bppbar_ybin9  0.02570  0.00324
Bppbar_ybin10  0.01530  0.00209
Bppbar_ybin11  0.00890  0.00146
Bppbar_ybin12  0.00460  0.00114
Bppbar_ybin13  0.00150  0.00102
Bppbar_ybin14  0.00030  0.00100
Bppbar_ybin15  0.00010  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 445.383 26.723
meanpt_kaon 691.572 41.4943
meanpt_proton 1035.55 62.133
