# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0225957 -----------------
#dely    BF
0.050  0.0225  0.0002
0.150  0.0071  0.0001
0.250  0.0074  0.0001
0.350  0.0067  0.0001
0.450 -0.0096 -0.0001
0.550 -0.0091 -0.0001
0.650 -0.0162 -0.0002
0.750 -0.0323 -0.0004
0.850 -0.0309 -0.0004
0.950 -0.0288 -0.0004
1.050 -0.0269 -0.0004
1.150 -0.0272 -0.0004
1.250 -0.0234 -0.0004
1.350 -0.0224 -0.0005
1.450 -0.0222 -0.0005
1.550 -0.0123 -0.0004
1.650 -0.0048 -0.0002
1.750 -0.0037 -0.0002
