-0.000778416 -0.0225146 -0.0112007 -0.00221648 0.00892526 -0.0044266 -0.00265991 0.00312243 -0.000511841 -0.00491058 -0.00034633 0.000749318 -4.16146e-05 
-0.00963874 0.0940347 -0.0155846 -0.00161244 0.0189171 -0.00627024 0.00993617 -0.00630991 -0.00269601 0.00233387 -0.00120038 -0.000783753 0.000500783 
-0.0727865 0.253943 0.00345917 0.0500055 0.0572656 -0.0370432 -0.0280575 0.0141672 -0.00881301 0.000597201 -0.00168397 0.0081497 0.000450882 
-0.002598 0.0506311 -0.0019175 -0.00311487 -0.000655955 -0.00345266 0.00237221 0.000112662 -0.00158722 0.000393691 -7.86901e-05 -0.000663698 5.99064e-05 
-0.00211935 0.0451325 0.00409687 0.00437273 -0.00568582 -0.00313474 0.00108342 -0.000311465 -0.000113642 0.00147877 0.000857804 -0.000375917 6.13066e-05 
-0.000985245 -0.00295507 -0.0150999 0.00499211 -0.0261244 0.000455738 0.00427544 -0.00289968 -0.00311233 0.00209829 -0.000150295 -0.000305422 9.78388e-06 
-0.00241648 -0.0482187 0.000144904 -0.00443635 0.00581211 0.00196694 -0.00453728 0.000982457 -0.00283282 0.00140477 0.00116199 -0.0010726 0.000168957 
-0.0230114 0.150016 -0.0115334 -0.00522585 0.00493789 -0.0150815 0.00886735 -0.000509414 -0.00252277 -0.00177235 -0.00236781 0.000673854 1.13913e-05 
-0.0174361 -0.120617 0.0204494 -0.00549443 -0.0366939 -0.0102297 -0.023925 0.00907084 -0.0114573 0.0083422 -0.011412 0.00147325 -0.000417736 
-0.00115855 0.0286447 0.00964918 0.00507826 0.0002702 -0.00886454 -0.0101466 0.00270832 -0.00231536 -0.0034381 0.000514583 0.00356789 -0.000131963 
-0.00392128 0.0383493 0.0212002 0.0302388 0.00920175 0.00249676 -0.0281234 0.010373 0.00414611 -0.008784 0.00126755 -0.00104341 0.000553058 
-0.0301833 -0.171854 -0.0146338 -0.00684898 0.00995804 0.0152337 -0.00123004 -0.00521782 0.00214758 -0.00118479 -0.00191715 0.00422872 0.000945491 
-0.001185 -0.00431893 -0.0004265 -0.00236862 0.0318135 -0.0103632 -0.00381635 0.00238401 0.0020879 -0.00377626 0.00126877 0.000607285 -0.000465998 
-0.0104212 0.0764949 -0.00692979 0.0589198 -0.0076638 0.00387362 -0.0235348 -0.0170818 0.0015186 0.00942794 0.00596401 -0.00196916 -0.000364737 
-0.000932717 -0.0251137 -0.00618394 0.00456475 0.010384 0.0102052 -0.00373018 -0.00182817 -0.00225214 0.00286477 -0.000638708 -0.000120915 0.000105892 
-0.034405 -0.165487 0.0573865 -0.0107864 0.0555835 -0.00140961 -0.0208461 0.00446312 0.00753683 -0.00157555 0.00172441 0.00106586 0.000157872 
-0.00749342 0.0269704 0.0160812 0.0102635 -0.0751731 -0.0234101 0.00627986 0.0074506 0.00877131 -0.0051332 -0.000260656 -0.00203672 -0.000767101 
-0.0107073 0.0233126 -0.0254384 -0.0237302 0.0876701 0.00197558 0.0261219 -0.00438702 0.0194359 -0.0126499 -0.00439586 -0.00220716 0.000317536 
