# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00773223 -----------------
#dely    BF
0.050 -0.0082 -0.0001
0.150 -0.0235 -0.0002
0.250  0.0079  0.0001
0.350 -0.0036 -0.0000
0.450 -0.0008 -0.0000
0.550  0.0071  0.0001
0.650  0.0036  0.0000
0.750  0.0053  0.0001
0.850  0.0092  0.0001
0.950  0.0080  0.0001
1.050  0.0093  0.0001
1.150  0.0071  0.0001
1.250  0.0169  0.0003
1.350  0.0100  0.0002
1.450  0.0101  0.0002
1.550  0.0079  0.0002
1.650  0.0084  0.0003
1.750  0.0024  0.0002
