# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.269933 -----------------
#dely    BF
0.050  0.3720  0.0029
0.150  0.3512  0.0028
0.250  0.3081  0.0026
0.350  0.2818  0.0025
0.450  0.2367  0.0022
0.550  0.2297  0.0022
0.650  0.1975  0.0020
0.750  0.1680  0.0018
0.850  0.1352  0.0016
0.950  0.1186  0.0015
1.050  0.0955  0.0013
1.150  0.0751  0.0012
1.250  0.0543  0.0009
1.350  0.0327  0.0006
1.450  0.0296  0.0007
1.550  0.0137  0.0004
1.650  0.0020  0.0001
1.750 -0.0022 -0.0001
