# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.017914 -----------------
#dely    BF
0.050 -0.0251 -0.0002
0.150 -0.0272 -0.0002
0.250 -0.0181 -0.0002
0.350 -0.0275 -0.0002
0.450 -0.0301 -0.0003
0.550 -0.0141 -0.0001
0.650 -0.0172 -0.0002
0.750 -0.0168 -0.0002
0.850 -0.0035 -0.0000
0.950 -0.0072 -0.0001
1.050 -0.0003 -0.0000
1.150 -0.0026 -0.0000
1.250  0.0050  0.0001
1.350  0.0044  0.0001
1.450 -0.0028 -0.0001
1.550  0.0004  0.0000
1.650  0.0033  0.0001
1.750  0.0003  0.0000
