# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.274123 -----------------
#dely    BF
0.050  0.4083  0.0031
0.150  0.3635  0.0029
0.250  0.3306  0.0027
0.350  0.3182  0.0027
0.450  0.2807  0.0025
0.550  0.2231  0.0022
0.650  0.1999  0.0021
0.750  0.1729  0.0019
0.850  0.1311  0.0016
0.950  0.0916  0.0012
1.050  0.0744  0.0010
1.150  0.0602  0.0009
1.250  0.0453  0.0008
1.350  0.0258  0.0005
1.450  0.0111  0.0003
1.550  0.0052  0.0001
1.650  0.0012  0.0000
1.750 -0.0019 -0.0001
