Bpipi_ybin1  0.27850  0.03343
Bpipi_ybin2  0.25600  0.03074
Bpipi_ybin3  0.23220  0.02788
Bpipi_ybin4  0.20790  0.02497
Bpipi_ybin5  0.18300  0.02198
Bpipi_ybin6  0.15560  0.01870
Bpipi_ybin7  0.12930  0.01555
Bpipi_ybin8  0.10520  0.01266
Bpipi_ybin9  0.08250  0.00995
Bpipi_ybin10  0.06230  0.00754
Bpipi_ybin11  0.04530  0.00553
Bpipi_ybin12  0.03060  0.00381
Bpipi_ybin13  0.01970  0.00257
Bpipi_ybin14  0.01190  0.00174
Bpipi_ybin15  0.00580  0.00122
Bpipi_ybin16  0.00150  0.00102
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.08020  0.00968
BKK_ybin2  0.07200  0.00870
BKK_ybin3  0.06430  0.00778
BKK_ybin4  0.05810  0.00704
BKK_ybin5  0.05040  0.00613
BKK_ybin6  0.04240  0.00519
BKK_ybin7  0.03420  0.00422
BKK_ybin8  0.02760  0.00346
BKK_ybin9  0.02030  0.00263
BKK_ybin10  0.01490  0.00205
BKK_ybin11  0.00900  0.00147
BKK_ybin12  0.00560  0.00120
BKK_ybin13  0.00270  0.00105
BKK_ybin14  0.00090  0.00101
BKK_ybin15  0.00010  0.00100
BKK_ybin16 -0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02510  0.00317
BpK_ybin2  0.02210  0.00283
BpK_ybin3  0.01700  0.00227
BpK_ybin4  0.01210  0.00176
BpK_ybin5  0.00840  0.00142
BpK_ybin6  0.00370  0.00109
BpK_ybin7  0.00340  0.00108
BpK_ybin8  0.00080  0.00100
BpK_ybin9  0.00050  0.00100
BpK_ybin10 -0.00040  0.00100
BpK_ybin11 -0.00060  0.00100
BpK_ybin12 -0.00040  0.00100
BpK_ybin13 -0.00020  0.00100
BpK_ybin14 -0.00000  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.07410  0.00895
Bppbar_ybin2  0.06900  0.00834
Bppbar_ybin3  0.07490  0.00904
Bppbar_ybin4  0.05300  0.00644
Bppbar_ybin5  0.05440  0.00660
Bppbar_ybin6  0.04840  0.00589
Bppbar_ybin7  0.04690  0.00572
Bppbar_ybin8  0.03250  0.00403
Bppbar_ybin9  0.02430  0.00308
Bppbar_ybin10  0.01840  0.00242
Bppbar_ybin11  0.00980  0.00154
Bppbar_ybin12  0.00430  0.00113
Bppbar_ybin13  0.00170  0.00102
Bppbar_ybin14  0.00050  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 441.38 26.4828
meanpt_kaon 698.822 41.9293
meanpt_proton 1084.4 65.064
