Bpipi_ybin1  0.27910  0.03351
Bpipi_ybin2  0.25590  0.03072
Bpipi_ybin3  0.23310  0.02799
Bpipi_ybin4  0.20750  0.02492
Bpipi_ybin5  0.18190  0.02185
Bpipi_ybin6  0.15570  0.01871
Bpipi_ybin7  0.12950  0.01557
Bpipi_ybin8  0.10490  0.01263
Bpipi_ybin9  0.08370  0.01009
Bpipi_ybin10  0.06240  0.00755
Bpipi_ybin11  0.04550  0.00555
Bpipi_ybin12  0.03170  0.00393
Bpipi_ybin13  0.02000  0.00260
Bpipi_ybin14  0.01180  0.00173
Bpipi_ybin15  0.00590  0.00123
Bpipi_ybin16  0.00150  0.00102
Bpipi_ybin17  0.00020  0.00100
BKK_ybin1  0.05810  0.00704
BKK_ybin2  0.05330  0.00647
BKK_ybin3  0.05290  0.00643
BKK_ybin4  0.04890  0.00595
BKK_ybin5  0.04740  0.00578
BKK_ybin6  0.04300  0.00526
BKK_ybin7  0.03650  0.00449
BKK_ybin8  0.03080  0.00383
BKK_ybin9  0.02450  0.00311
BKK_ybin10  0.01940  0.00253
BKK_ybin11  0.01150  0.00170
BKK_ybin12  0.00690  0.00130
BKK_ybin13  0.00350  0.00108
BKK_ybin14  0.00100  0.00101
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.04000  0.00490
BpK_ybin2  0.03350  0.00414
BpK_ybin3  0.02600  0.00328
BpK_ybin4  0.01780  0.00236
BpK_ybin5  0.01060  0.00162
BpK_ybin6  0.00540  0.00119
BpK_ybin7  0.00110  0.00101
BpK_ybin8 -0.00020  0.00100
BpK_ybin9 -0.00210  0.00103
BpK_ybin10 -0.00130  0.00101
BpK_ybin11 -0.00160  0.00102
BpK_ybin12 -0.00120  0.00101
BpK_ybin13 -0.00040  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.04530  0.00553
Bppbar_ybin2  0.04740  0.00578
Bppbar_ybin3  0.06810  0.00823
Bppbar_ybin4  0.06990  0.00845
Bppbar_ybin5  0.06700  0.00810
Bppbar_ybin6  0.05440  0.00660
Bppbar_ybin7  0.04610  0.00562
Bppbar_ybin8  0.04390  0.00536
Bppbar_ybin9  0.03580  0.00441
Bppbar_ybin10  0.02290  0.00292
Bppbar_ybin11  0.01360  0.00191
Bppbar_ybin12  0.00600  0.00123
Bppbar_ybin13  0.00270  0.00105
Bppbar_ybin14  0.00050  0.00100
Bppbar_ybin15  0.00010  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 436.729 26.2037
meanpt_kaon 692.437 41.5462
meanpt_proton 1069.09 64.1454
