# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00761738 -----------------
#dely    BF
0.050 -0.0239 -0.0048
0.150 -0.0243 -0.0049
0.250 -0.0313 -0.0058
0.350  0.0595  0.0124
0.450 -0.0167 -0.0042
0.550  0.0196  0.0059
0.650 -0.0324 -0.0103
0.750 -0.0245 -0.0071
0.850  0.0014  0.0014
0.950 -0.0006 -0.0002
1.050  0.0008  0.0008
1.150 -0.0038 -0.0019
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
