# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.237278 -----------------
#dely    BF
0.050  0.3740  0.0026
0.150  0.3692  0.0026
0.250  0.3036  0.0023
0.350  0.2742  0.0021
0.450  0.2323  0.0019
0.550  0.2063  0.0018
0.650  0.1869  0.0018
0.750  0.1273  0.0013
0.850  0.0927  0.0010
0.950  0.0755  0.0009
1.050  0.0476  0.0006
1.150  0.0368  0.0005
1.250  0.0258  0.0004
1.350  0.0075  0.0001
1.450  0.0127  0.0003
1.550  0.0015  0.0000
1.650 -0.0005 -0.0000
1.750 -0.0005 -0.0000
