# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0466962 -----------------
#dely    BF
0.050  0.0550  0.0031
0.150  0.0628  0.0038
0.250  0.0474  0.0029
0.350  0.0335  0.0021
0.450  0.0581  0.0040
0.550  0.0490  0.0036
0.650  0.0338  0.0028
0.750  0.0241  0.0022
0.850  0.0305  0.0028
0.950  0.0289  0.0030
1.050  0.0261  0.0032
1.150  0.0139  0.0019
1.250  0.0023  0.0004
1.350  0.0009  0.0002
1.450  0.0010  0.0004
1.550 -0.0004 -0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
