# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.203574 -----------------
#dely    BF
0.050  0.2600  0.0024
0.150  0.2377  0.0022
0.250  0.2283  0.0022
0.350  0.2219  0.0023
0.450  0.1860  0.0020
0.550  0.1667  0.0019
0.650  0.1406  0.0017
0.750  0.1201  0.0016
0.850  0.1073  0.0015
0.950  0.1109  0.0018
1.050  0.0783  0.0014
1.150  0.0611  0.0012
1.250  0.0308  0.0007
1.350  0.0453  0.0012
1.450  0.0292  0.0009
1.550  0.0102  0.0005
1.650  0.0016  0.0001
1.750 -0.0001 -0.0000
