# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0271505 -----------------
#dely    BF
0.050 -0.0196 -0.0012
0.150 -0.0336 -0.0021
0.250 -0.0256 -0.0017
0.350 -0.0257 -0.0017
0.450 -0.0299 -0.0021
0.550 -0.0299 -0.0023
0.650 -0.0218 -0.0018
0.750 -0.0124 -0.0013
0.850 -0.0217 -0.0021
0.950 -0.0171 -0.0020
1.050 -0.0139 -0.0018
1.150 -0.0076 -0.0011
1.250 -0.0073 -0.0014
1.350 -0.0033 -0.0009
1.450 -0.0015 -0.0006
1.550 -0.0005 -0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
